Dose,PIER,BestPIER,Count,Model,Group,Method
0.0,0.004630238841647233,0.04440995078973367,35,Architectural Divergence (RoBERTa),Low Redundancy,Random
1.0,0.022953683485161455,0.384801477883728,35,Architectural Divergence (RoBERTa),Low Redundancy,Random
2.0,0.019475549686792933,0.17608577639853032,34,Architectural Divergence (RoBERTa),Low Redundancy,Random
3.0,0.024821142887291044,0.1365401047260536,25,Architectural Divergence (RoBERTa),Low Redundancy,Random
4.0,0.03063407014308703,0.23615414239007726,23,Architectural Divergence (RoBERTa),Low Redundancy,Random
5.0,0.024258529789876176,0.09758711013603294,31,Architectural Divergence (RoBERTa),Low Redundancy,Random
6.0,0.017549622096573972,0.16092388603718188,27,Architectural Divergence (RoBERTa),Low Redundancy,Random
7.0,0.041843783892399185,0.30257795691484135,24,Architectural Divergence (RoBERTa),Low Redundancy,Random
8.0,0.02362305222190343,0.22606333036859305,23,Architectural Divergence (RoBERTa),Low Redundancy,Random
9.0,0.016126649281552472,0.13001773887112367,31,Architectural Divergence (RoBERTa),Low Redundancy,Random
10.0,0.026734900508519115,0.3778296953690613,35,Architectural Divergence (RoBERTa),Low Redundancy,Random
11.0,0.03584549452034656,0.10758372260049043,41,Architectural Divergence (RoBERTa),Low Redundancy,Random
12.0,0.03954617373716399,0.4014986866956918,31,Architectural Divergence (RoBERTa),Low Redundancy,Random
13.0,0.0468908079605652,0.505968080897161,38,Architectural Divergence (RoBERTa),Low Redundancy,Random
14.0,0.018755202828889074,0.1395480979911261,28,Architectural Divergence (RoBERTa),Low Redundancy,Random
15.0,0.06807785572888804,0.7328537188499612,32,Architectural Divergence (RoBERTa),Low Redundancy,Random
16.0,0.018581327887531637,0.11230598937216273,37,Architectural Divergence (RoBERTa),Low Redundancy,Random
17.0,0.021516105406350513,0.2181050605794177,30,Architectural Divergence (RoBERTa),Low Redundancy,Random
18.0,0.019074808120757743,0.13521997069287642,28,Architectural Divergence (RoBERTa),Low Redundancy,Random
19.0,0.0498589967598939,0.41271680583778414,32,Architectural Divergence (RoBERTa),Low Redundancy,Random
20.0,0.020580055877790757,0.23133453959812778,26,Architectural Divergence (RoBERTa),Low Redundancy,Random
21.0,0.016841797601828263,0.07123268731636007,41,Architectural Divergence (RoBERTa),Low Redundancy,Random
22.0,0.0204487455286113,0.18524664287593456,37,Architectural Divergence (RoBERTa),Low Redundancy,Random
