Seed,Step,TextIndex,Dose,Residual,PolicyReward,BestSoFar,Model,Group,Method
4,1,8,29.0,0.01695079978278638,0.0,0.01695079978278638,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,2,43,20.0,0.001684638354138244,0.0009713689201643193,0.01695079978278638,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,3,2,18.0,0.015959079406133902,0.0,0.01695079978278638,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,4,1,19.0,0.004840118801980386,0.0019583886805573485,0.01695079978278638,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,5,31,20.0,0.03281723327963404,0.03146225224573396,0.03281723327963404,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,6,48,23.0,0.007182213611248045,0.004150078812321323,0.03281723327963404,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,7,19,37.0,0.0020713531743807526,0.0,0.03281723327963404,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,8,14,13.0,0.08415973078323724,0.08060126303414805,0.08415973078323724,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,9,41,37.0,0.00045230379621484344,0.0,0.08415973078323724,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,10,4,19.0,5.195231955850191e-06,0.0,0.08415973078323724,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,11,15,37.0,0.3249673037109951,0.3240801029401369,0.3249673037109951,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,12,30,29.0,0.17849807975518517,0.16250372947948577,0.3249673037109951,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,13,16,37.0,0.00926535645276072,0.008560708365160763,0.3249673037109951,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,14,29,2.0,0.0013597316668268536,0.0,0.3249673037109951,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,15,28,32.0,0.0011325129596041305,0.0,0.3249673037109951,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,16,31,5.0,0.0045137218613604535,0.003158740827460371,0.3249673037109951,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,17,40,5.0,0.07605928637562842,0.054032785808125317,0.3249673037109951,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,18,7,8.0,0.002388233896312375,0.002370870066401798,0.3249673037109951,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,19,42,31.0,0.023451998559624876,0.0038192263385521397,0.3249673037109951,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,20,41,16.0,0.00024083925713965166,0.0,0.3249673037109951,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,21,19,7.0,0.0019251787538483419,0.0,0.3249673037109951,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,22,47,20.0,0.05575246219332897,0.0,0.3249673037109951,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,23,39,7.0,3.107493490957496e-05,0.0,0.3249673037109951,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,24,11,17.0,0.005664812798605201,0.005598276937737401,0.3249673037109951,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,25,3,39.0,0.005378072797544986,0.0016851271347072538,0.3249673037109951,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,26,12,37.0,0.00480346540409482,0.0,0.3249673037109951,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,27,30,1.0,0.42661458610886727,0.41062023583316787,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,28,31,5.0,0.0045137218613604535,0.003158740827460371,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,29,28,27.0,0.005330972834798028,0.0038198185761978186,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,30,25,3.0,0.008633159368080068,0.005507311362810241,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,31,15,28.0,0.025201548037052587,0.024314347266194386,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,32,16,9.0,0.0059936455763742735,0.005288997488774316,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,33,46,23.0,0.0005567011666923749,0.0004560729188269885,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,34,22,39.0,0.022403866894437376,0.0009851220001829662,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,35,15,27.0,0.019108203737121226,0.01822100296626302,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,36,46,35.0,0.002285614387421031,0.0021849861395556447,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,37,26,7.0,0.003456439462819816,0.0031619591817682036,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,38,2,7.0,0.09936865567637161,0.07791268437803715,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,39,40,11.0,0.06671271648328192,0.044686215915778815,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,40,41,2.0,0.0004572572699822939,0.0,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,41,30,9.0,0.33510671415489646,0.31911236387919706,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,42,48,22.0,0.008334371060597756,0.005302236261671034,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,43,24,23.0,9.889701932497275e-05,0.0,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,44,5,33.0,0.07044881391977188,0.0,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,45,29,34.0,0.010411019618354021,0.008082155276387852,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,46,3,16.0,0.00537038367110243,0.0016774380082646978,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,47,21,38.0,0.03842163069811,0.035477727403803616,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,48,45,0.0,0.13399994331931087,0.0,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,49,25,5.0,0.007978826075822232,0.004852978070552405,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,50,21,19.0,0.06026363224688058,0.0573197289525742,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,51,21,28.0,0.018212581391405802,0.01526867809709942,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,52,10,31.0,0.0032385850539318464,0.0,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,53,41,12.0,0.0008141831331448107,5.0569486462641745e-05,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,54,1,33.0,0.0036404600123420925,0.0007587298909190552,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,55,9,10.0,0.09502421603710745,0.07698445471890975,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,56,40,28.0,0.34709458625527145,0.32506808568776835,0.42661458610886727,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,57,49,1.0,0.46084791305903916,0.3516984846600506,0.46084791305903916,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,58,32,27.0,0.00574021645269196,0.0010528008598765792,0.46084791305903916,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,59,48,18.0,0.027865366685019932,0.02483323188609321,0.46084791305903916,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,60,15,12.0,0.0009249288852260906,3.772811436788745e-05,0.46084791305903916,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,61,9,16.0,0.010712781940418263,0.0,0.46084791305903916,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,62,18,1.0,0.001944398951711366,8.323870132717365e-05,0.46084791305903916,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,63,37,12.0,0.0038051774653255557,0.0,0.46084791305903916,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,64,13,19.0,0.0002819233364032888,5.0538110601076186e-05,0.46084791305903916,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,65,5,23.0,0.050567725982235245,0.0,0.46084791305903916,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,66,44,35.0,0.0007549514059669304,0.000556508916879972,0.46084791305903916,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,67,43,22.0,0.0015373509100579533,0.0008240814760840287,0.46084791305903916,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,68,43,3.0,0.0015659593471297859,0.0008526899131558613,0.46084791305903916,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,69,6,10.0,0.31758084722495095,0.3079559801503296,0.46084791305903916,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,70,10,36.0,0.028832696493677756,0.023861413651574216,0.46084791305903916,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,71,34,8.0,0.028695378483660647,0.0,0.46084791305903916,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,72,37,7.0,0.031555689950242924,0.025317898783717672,0.46084791305903916,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,73,38,12.0,0.28678012682336174,0.0,0.46084791305903916,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,74,2,8.0,0.014388116180507528,0.0,0.46084791305903916,Architectural Divergence (RoBERTa),Low Redundancy,Random
4,75,34,38.0,0.03196331484112938,0.0,0.46084791305903916,Architectural Divergence (RoBERTa),Low Redundancy,Random
