Seed,Step,TextIndex,Dose,Residual,PolicyReward,BestSoFar,Model,Group,Method
3,1,46,29.0,0.6222592560383747,0.5887027295168569,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,2,42,7.0,0.029825270480115268,0.004268631575282962,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,3,30,30.0,0.009458049657452228,0.007522275121450428,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,4,12,11.0,0.0043263117391824715,0.0,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,5,39,39.0,0.03218733700836074,0.0,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,6,44,21.0,0.06327090992903472,0.06150247753888549,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,7,30,7.0,0.00450928781960469,0.0025735132836028907,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,8,28,34.0,0.06450043755906965,0.05994188677338308,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,9,15,22.0,0.00027789857021631725,0.00014512931955101838,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,10,45,36.0,0.021430561193090947,0.0,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,11,40,26.0,0.06677111028778882,0.040613598510167104,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,12,9,19.0,0.01917668548391971,0.018972351048948344,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,13,40,5.0,0.05208762632061892,0.025930114542997207,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,14,12,26.0,0.003572183456724342,0.0,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,15,35,24.0,0.005095573982735635,0.0037633985417384608,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,16,34,23.0,0.0021326241118913014,0.0016188744851086678,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,17,18,0.0,0.0027512811795331604,0.0,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,18,7,26.0,0.002337576555236101,0.0,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,19,32,14.0,0.002434679633993575,0.0015174441457852517,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,20,19,26.0,0.00020927507573094482,0.0,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,21,3,37.0,0.04759122813944586,0.04231875419244679,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,22,21,23.0,1.7233446545583675e-05,0.0,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,23,45,12.0,0.011501552599387118,0.0,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,24,18,34.0,0.003787912343349964,0.0010366311638168035,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,25,28,6.0,0.040846742048614604,0.03628819126292804,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,26,6,19.0,0.0071059820056234005,0.0,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,27,13,39.0,0.4044669380469432,0.40330315461226673,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,28,45,39.0,0.03166726924345954,0.007986951851860824,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,29,0,12.0,0.02020746713509336,0.019140504382241463,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,30,40,4.0,0.05729831762544735,0.031140805847825637,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,31,42,36.0,0.2665714750378152,0.24101483613298288,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,32,30,21.0,0.0038083883230792814,0.0018726137870774817,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,33,44,0.0,0.0017684323901492327,0.0,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,34,35,13.0,0.03682381914901933,0.03549164370802216,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,35,21,4.0,0.0010228432224088646,0.0009766803097842613,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
3,36,34,29.0,0.01566664345959845,0.015152893832815817,0.6222592560383747,Architectural Divergence (RoBERTa),Low Redundancy,Random
