Seed,Step,TextIndex,Dose,Residual,PolicyReward,SupportMeanPIER,BestSoFar,Model,Group,Method
3,1,17,1.0,0.16892545626872324,0.04416448736813503,0.10250544651111734,0.16892545626872324,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,2,17,2.0,0.38202861061098237,0.1114919063528764,0.10277143091676333,0.38202861061098237,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,3,17,3.0,0.2493176609722833,0.020498899694704042,0.04297960365055144,0.38202861061098237,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,4,17,4.0,0.037498097755899185,0.00770398041401511,0.023480691597712208,0.38202861061098237,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,5,17,5.0,0.11325309540349587,0.02512222070703477,0.06295958084273415,0.38202861061098237,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,6,17,6.0,0.2769779773296124,0.01769524233009262,0.013700126471039731,0.38202861061098237,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,7,17,7.0,0.2980771057788094,0.038728357132830224,0.051407382192472276,0.38202861061098237,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,8,17,8.0,0.3456262770646663,0.08393872094008109,0.0894220890534336,0.38202861061098237,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,9,17,9.0,0.1240901927228753,0.0036718763970708056,0.016441012585621136,0.38202861061098237,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,10,17,10.0,0.007996233603781766,0.01246632463758731,0.030930318505148453,0.38202861061098237,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,11,17,11.0,0.12035175466034931,0.008272715490436396,0.034863735180946605,0.38202861061098237,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,12,17,12.0,0.3493552317729062,0.07206439946501442,0.05061369607551386,0.38202861061098237,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,13,17,13.0,0.4062423469562312,0.08962665699439158,0.03337553275861149,0.4062423469562312,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,14,17,14.0,0.17436557806285025,0.002475465830117196,0.012781457788361752,0.4062423469562312,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,15,17,15.0,0.3478886501469963,0.060298719018500604,0.036534156391620276,0.4062423469562312,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,16,17,16.0,0.06688502447251121,0.026868600437766947,0.062085578533363626,0.4062423469562312,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,17,17,17.0,0.3264274731885388,0.09605014031360011,0.1347755950742887,0.4062423469562312,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,18,17,18.0,0.31055485541296024,0.04698526574057321,0.03934907107888941,0.4062423469562312,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,19,17,19.0,0.11250810580667917,0.05632025805911809,0.126775793018967,0.4062423469562312,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,20,17,20.0,0.46319565573987864,0.11308736452741297,0.02478558215566782,0.46319565573987864,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,21,17,21.0,0.21716032922862893,0.0005675219254994591,0.002581177928678402,0.46319565573987864,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,22,17,22.0,0.45505595480337124,0.10085349478251272,0.006361803497324669,0.46319565573987864,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,23,17,23.0,0.47878612967393475,0.16026604472385783,0.11903538242396197,0.47878612967393475,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,24,17,24.0,0.03943384941382733,0.015324774867837931,0.04281690622288186,0.47878612967393475,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,25,17,25.0,0.18773422614891644,0.01437069216231791,0.04658736258012577,0.47878612967393475,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,26,17,26.0,0.09016556231793765,0.04142777578860467,0.0928999316442793,0.47878612967393475,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,27,17,27.0,0.28827257697470543,0.04034761680785582,0.059922087811567756,0.47878612967393475,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,28,17,28.0,0.4801037138339074,0.12039029000146323,0.02799231444881588,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,29,17,29.0,0.18723862275009495,0.07347242946389868,0.16033651032043408,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,30,17,23.0,0.47878612967393475,0.15448666949012343,0.09670831695984546,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,31,17,30.0,0.2496393797186917,0.0038511073915226237,0.013616072344468553,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,32,17,31.0,0.09531418009290998,0.027383005369275466,0.06224991506361059,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,33,17,32.0,0.0740843627477471,0.005258726617492273,0.01328722684539262,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,34,17,33.0,0.07463816659564915,0.013059800856756875,0.04436278268117359,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,35,17,28.0,0.4801037138339074,0.14074129883759665,0.06577645971578047,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,36,17,20.0,0.46319565573987864,0.1628513125389316,0.13602095116290935,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,37,17,2.0,0.38202861061098237,0.11993660085073773,0.13057805674280443,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,38,17,22.0,0.45505595480337124,0.14424329979819212,0.10142040544879283,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,39,17,17.0,0.3264274731885388,0.06173115451145457,0.058694795632906326,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,40,17,13.0,0.4062423469562312,0.14571319505880284,0.14743670183964025,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,41,17,8.0,0.3456262770646663,0.08615357171735094,0.10102971557733817,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,42,17,29.0,0.18723862275009495,0.03982153380854324,0.09226722825806377,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,43,17,12.0,0.3493552317729062,0.05186154694822122,0.0180732611103187,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,44,17,15.0,0.3478886501469963,0.047149428589924366,0.0033514144655719226,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,45,17,19.0,0.11250810580667917,0.14058753857035083,0.30699857075089854,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,46,17,18.0,0.31055485541296024,0.09482552197151474,0.15236556577455168,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,47,17,1.0,0.16892545626872324,0.005079682410670738,0.02303470620042438,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,48,17,26.0,0.09016556231793765,0.03429088307313975,0.08547039016482685,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,49,17,27.0,0.28827257697470543,0.048401193411350796,0.07118855229714849,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,50,17,7.0,0.2980771057788094,0.024034380092375362,0.005215574732906969,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,51,17,31.0,0.09531418009290998,0.03254679516967108,0.07909270923442012,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,52,17,16.0,0.06688502447251121,0.004393355543068922,0.03198546465642871,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,53,17,5.0,0.11325309540349587,0.006558429744648146,0.023868474946389294,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,54,17,3.0,0.2493176609722833,0.014319765280449925,0.04154728906189022,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,55,17,6.0,0.2769779773296124,0.09853377606663201,0.19735172801402084,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,56,17,24.0,0.03943384941382733,0.04747506998539983,0.1040245444465889,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,57,17,25.0,0.18773422614891644,0.002388352108541991,0.012513313761554356,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,58,17,33.0,0.07463816659564915,0.005312937680789287,0.012840161830888153,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,59,17,10.0,0.007996233603781766,0.0003556478458088486,0.0038500003283137075,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,60,17,11.0,0.12035175466034931,0.04952949757820723,0.11745025982381814,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,61,17,4.0,0.037498097755899185,0.007038779632724668,0.02166885902025577,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,62,17,32.0,0.0740843627477471,0.002356071612344992,0.008439076119268429,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,63,17,30.0,0.2496393797186917,0.020993251604038886,0.05583841240965546,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,64,17,9.0,0.1240901927228753,0.045006399804268314,0.09235470335315132,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,65,17,14.0,0.17436557806285025,0.0672367942767321,0.15794369427179464,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,66,17,21.0,0.21716032922862893,0.058376347070900524,0.13573218732586415,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,67,17,34.0,0.049708185479948375,0.026114443387948695,0.07458802501921029,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,68,17,34.0,0.049708185479948375,0.01763279017199072,0.04813416939580714,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,69,17,35.0,0.27124153710963494,0.06722642269357051,0.12613367712796084,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,70,17,35.0,0.27124153710963494,0.028838738609988333,0.05825267277448727,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
3,71,17,36.0,0.13557641773599904,0.07308817055612866,0.16018732721552614,0.4801037138339074,Architectural Divergence (RoBERTa),Low Redundancy,JointPairUCB
