query,best_residual,attempts
5,0.19143682579860435,1
10,0.19143682579860435,2
15,0.19143682579860435,3
20,0.2710874859315897,4
25,0.2710874859315897,5
30,0.2710874859315897,6
35,0.2710874859315897,7
40,0.2710874859315897,8
45,0.2710874859315897,9
50,0.2710874859315897,10
55,0.2710874859315897,11
60,0.2710874859315897,12
65,0.2710874859315897,13
70,0.2710874859315897,14
75,0.2710874859315897,15
80,0.2710874859315897,16
85,0.2710874859315897,17
90,0.2710874859315897,18
95,0.2710874859315897,19
100,0.2710874859315897,20
105,0.2710874859315897,21
110,0.2710874859315897,22
115,0.2710874859315897,23
120,0.2710874859315897,24
125,0.2710874859315897,25
130,0.2710874859315897,26
135,0.2710874859315897,27
140,0.2710874859315897,28
145,0.2710874859315897,29
150,0.2710874859315897,30
155,0.2710874859315897,31
160,0.2710874859315897,32
165,0.2710874859315897,33
170,0.2710874859315897,34
175,0.2710874859315897,35
180,0.2710874859315897,36
185,0.2710874859315897,37
190,0.2710874859315897,38
195,0.2710874859315897,39
200,0.2710874859315897,40
