query,best_residual,attempts
5,0.06487888130312357,1
10,0.10708827786032535,2
15,0.16149979977788784,3
20,0.16149979977788784,4
25,0.16149979977788784,5
30,0.184476933925255,6
35,0.19764260874221087,7
40,0.19764260874221087,8
45,0.19764260874221087,9
50,0.24558579322361393,10
55,0.24558579322361393,11
60,0.24558579322361393,12
65,0.24558579322361393,13
70,0.24558579322361393,14
75,0.24558579322361393,15
80,0.24558579322361393,16
85,0.24558579322361393,17
90,0.26397380532083026,18
95,0.26397380532083026,19
100,0.26397380532083026,20
105,0.26397380532083026,21
110,0.26397380532083026,22
115,0.26397380532083026,23
120,0.26397380532083026,24
125,0.26397380532083026,25
130,0.26397380532083026,26
135,0.26397380532083026,27
140,0.26397380532083026,28
145,0.26397380532083026,29
150,0.26397380532083026,30
155,0.26397380532083026,31
160,0.26397380532083026,32
165,0.26397380532083026,33
170,0.26397380532083026,34
175,0.26397380532083026,35
180,0.26397380532083026,36
185,0.26397380532083026,37
190,0.26397380532083026,38
195,0.26397380532083026,39
200,0.26397380532083026,40
205,0.26397380532083026,41
210,0.26397380532083026,42
215,0.26397380532083026,43
220,0.26397380532083026,44
225,0.26397380532083026,45
230,0.26397380532083026,46
235,0.26397380532083026,47
240,0.26397380532083026,48
245,0.26397380532083026,49
250,0.26397380532083026,50
255,0.26397380532083026,51
260,0.26397380532083026,52
265,0.26397380532083026,53
270,0.26397380532083026,54
275,0.26397380532083026,55
280,0.26397380532083026,56
285,0.26397380532083026,57
290,0.36636373629804037,58
295,0.36636373629804037,59
300,0.36636373629804037,60
305,0.36636373629804037,61
310,0.36636373629804037,62
315,0.36636373629804037,63
320,0.36636373629804037,64
325,0.36636373629804037,65
330,0.36636373629804037,66
335,0.36636373629804037,67
340,0.36636373629804037,68
345,0.36636373629804037,69
350,0.36636373629804037,70
355,0.36636373629804037,71
360,0.36636373629804037,72
365,0.36636373629804037,73
370,0.36636373629804037,74
375,0.36636373629804037,75
380,0.36636373629804037,76
385,0.36636373629804037,77
390,0.36636373629804037,78
395,0.36636373629804037,79
400,0.36636373629804037,80
405,0.36636373629804037,81
410,0.36636373629804037,82
415,0.36636373629804037,83
420,0.36636373629804037,84
425,0.36636373629804037,85
430,0.36636373629804037,86
435,0.36636373629804037,87
440,0.36636373629804037,88
445,0.36636373629804037,89
450,0.36636373629804037,90
455,0.36636373629804037,91
460,0.36636373629804037,92
465,0.36636373629804037,93
470,0.36636373629804037,94
475,0.36636373629804037,95
480,0.36636373629804037,96
485,0.36636373629804037,97
490,0.36636373629804037,98
495,0.36636373629804037,99
500,0.36636373629804037,100
