query,best_residual,attempts
5,2.6879159131077315,1
10,2.6879159131077315,2
15,2.6879159131077315,3
20,3.0213833471356986,4
25,3.0213833471356986,5
30,3.0213833471356986,6
35,3.0213833471356986,7
40,3.0213833471356986,8
45,3.0213833471356986,9
50,3.0213833471356986,10
55,3.0213833471356986,11
60,3.0213833471356986,12
65,3.0213833471356986,13
70,3.0213833471356986,14
75,3.0213833471356986,15
80,3.0213833471356986,16
85,3.0213833471356986,17
90,3.0213833471356986,18
95,3.0213833471356986,19
100,3.0213833471356986,20
105,3.0213833471356986,21
110,3.0213833471356986,22
115,3.0213833471356986,23
120,3.0213833471356986,24
125,3.0213833471356986,25
130,3.0213833471356986,26
135,3.315603943902576,27
140,3.315603943902576,28
145,3.900466359601605,29
150,3.900466359601605,30
155,3.900466359601605,31
160,3.900466359601605,32
165,3.900466359601605,33
170,3.900466359601605,34
175,3.900466359601605,35
180,3.900466359601605,36
185,3.900466359601605,37
190,3.900466359601605,38
195,3.900466359601605,39
200,3.900466359601605,40
