query,best_residual,attempts
1,1.4182615551355007,8
2,1.4182615551355007,67
3,2.751464775557017,89
4,2.751464775557017,119
5,2.751464775557017,125
6,2.751464775557017,140
7,2.856359175887259,168
8,2.856359175887259,253
9,2.856359175887259,297
10,2.856359175887259,342
11,2.856359175887259,376
12,2.856359175887259,439
13,2.856359175887259,517
14,2.856359175887259,586
15,2.856359175887259,645
16,2.856359175887259,651
17,2.856359175887259,685
18,2.856359175887259,758
19,2.856359175887259,839
20,2.856359175887259,863
21,2.856359175887259,874
22,2.856359175887259,951
23,2.856359175887259,991
24,2.856359175887259,993
25,2.856359175887259,1031
26,2.856359175887259,1149
27,2.856359175887259,1237
28,2.856359175887259,1264
29,2.856359175887259,1429
30,2.856359175887259,1432
31,2.994851968970804,1437
32,2.994851968970804,1456
33,2.994851968970804,1504
34,2.994851968970804,1617
35,2.994851968970804,1621
36,2.994851968970804,1624
37,2.994851968970804,1673
38,2.994851968970804,1694
39,2.994851968970804,1826
40,2.994851968970804,1884
41,2.994851968970804,2014
42,2.994851968970804,2136
43,2.994851968970804,2166
44,2.994851968970804,2190
45,2.994851968970804,2201
46,2.994851968970804,2241
47,2.994851968970804,2387
48,2.994851968970804,2430
49,2.994851968970804,2498
50,3.0117766233443275,2627
51,3.0117766233443275,2633
52,3.0117766233443275,2754
53,3.0117766233443275,2937
54,3.0117766233443275,2948
55,3.0117766233443275,2976
56,3.0117766233443275,3012
57,3.0117766233443275,3037
58,3.0117766233443275,3051
59,3.0117766233443275,3062
60,3.2685748962221735,3172
61,3.2685748962221735,3199
62,3.2685748962221735,3262
63,3.2685748962221735,3314
64,3.2685748962221735,3473
65,3.2685748962221735,3608
66,3.2685748962221735,3662
67,3.2685748962221735,3686
68,3.2685748962221735,3695
69,3.2685748962221735,3711
70,3.2685748962221735,3810
71,3.2685748962221735,3869
72,3.2685748962221735,3887
73,3.2685748962221735,3904
74,3.2685748962221735,3947
75,3.2685748962221735,3994
76,3.2685748962221735,4014
77,3.2685748962221735,4037
78,3.2685748962221735,4272
79,3.2685748962221735,4309
80,3.2685748962221735,4321
81,3.2685748962221735,4332
82,3.384123320717612,4340
83,3.384123320717612,4407
84,3.384123320717612,4409
85,3.384123320717612,4456
86,3.384123320717612,4478
87,3.384123320717612,4504
88,3.384123320717612,4576
89,3.384123320717612,4579
90,3.384123320717612,4612
91,3.384123320717612,4615
92,3.384123320717612,4723
93,3.384123320717612,4741
94,3.384123320717612,4796
95,3.384123320717612,4808
96,3.384123320717612,4830
97,3.384123320717612,4866
98,3.384123320717612,4892
99,3.384123320717612,5029
100,3.384123320717612,5056
101,3.384123320717612,5143
102,3.384123320717612,5212
103,3.384123320717612,5249
104,3.384123320717612,5258
105,3.384123320717612,5306
106,3.384123320717612,5351
107,3.384123320717612,5395
108,3.384123320717612,5456
109,3.384123320717612,5504
110,3.384123320717612,5528
111,3.384123320717612,5580
112,3.384123320717612,5586
113,3.384123320717612,5600
114,3.384123320717612,5671
115,3.384123320717612,5680
116,3.384123320717612,5685
117,3.384123320717612,5723
118,3.384123320717612,5738
119,3.384123320717612,5742
120,3.384123320717612,5805
121,3.384123320717612,5940
122,3.384123320717612,5976
123,3.384123320717612,5979
124,3.384123320717612,6007
125,3.384123320717612,6044
126,3.384123320717612,6271
127,3.384123320717612,6334
128,3.384123320717612,6426
129,3.384123320717612,6490
130,3.384123320717612,6509
131,3.384123320717612,6566
132,3.384123320717612,6715
133,3.384123320717612,6759
134,3.384123320717612,6846
135,3.384123320717612,6862
136,3.384123320717612,6915
137,3.384123320717612,6916
138,3.384123320717612,6937
139,3.384123320717612,6995
140,3.384123320717612,6996
141,3.384123320717612,6999
142,3.384123320717612,7009
143,3.384123320717612,7069
144,3.384123320717612,7150
145,3.384123320717612,7207
146,3.384123320717612,7257
147,3.384123320717612,7302
148,3.384123320717612,7394
149,3.384123320717612,7423
150,3.384123320717612,7477
151,3.384123320717612,7507
152,3.384123320717612,7556
153,3.384123320717612,7585
154,3.384123320717612,7633
155,3.384123320717612,7653
156,3.384123320717612,7684
157,3.384123320717612,7701
158,3.384123320717612,7706
159,3.384123320717612,7904
160,3.384123320717612,8233
161,3.384123320717612,8401
162,3.384123320717612,8409
163,3.384123320717612,8459
164,3.384123320717612,8544
165,3.384123320717612,8613
166,3.384123320717612,8651
167,3.384123320717612,8664
168,3.384123320717612,8753
169,3.384123320717612,8766
170,3.384123320717612,8782
171,3.384123320717612,8821
172,3.384123320717612,8902
173,3.384123320717612,8912
174,3.384123320717612,9019
175,3.384123320717612,9037
176,3.384123320717612,9183
177,3.384123320717612,9252
178,3.384123320717612,9262
179,3.384123320717612,9277
180,3.384123320717612,9386
181,3.384123320717612,9420
182,3.384123320717612,9425
183,3.384123320717612,9473
184,3.384123320717612,9486
185,3.384123320717612,9487
186,3.384123320717612,9518
187,3.384123320717612,9541
188,3.384123320717612,9579
189,3.384123320717612,9616
190,3.384123320717612,9687
191,3.384123320717612,9770
192,3.384123320717612,9772
193,3.384123320717612,9854
194,3.384123320717612,9873
195,3.384123320717612,9973
196,3.384123320717612,10007
197,3.384123320717612,10097
198,3.384123320717612,10112
199,3.384123320717612,10217
200,3.384123320717612,10231
