query,best_residual,attempts
5,1.932972641051641,1
10,2.255635088409171,2
15,2.255635088409171,3
20,2.255635088409171,4
25,2.255635088409171,5
30,2.255635088409171,6
35,2.255635088409171,7
40,2.931174322221193,8
45,2.931174322221193,9
50,2.931174322221193,10
55,2.931174322221193,11
60,2.931174322221193,12
65,2.931174322221193,13
70,2.931174322221193,14
75,3.3887423805308936,15
80,3.746598998256998,16
85,3.746598998256998,17
90,3.746598998256998,18
95,3.746598998256998,19
100,3.746598998256998,20
105,3.746598998256998,21
110,3.746598998256998,22
115,3.746598998256998,23
120,3.746598998256998,24
125,3.746598998256998,25
130,3.746598998256998,26
135,3.746598998256998,27
140,3.746598998256998,28
145,3.746598998256998,29
150,3.9362632615300246,30
155,3.9362632615300246,31
160,3.9362632615300246,32
165,3.9362632615300246,33
170,3.9362632615300246,34
175,3.9362632615300246,35
180,3.9362632615300246,36
185,3.9362632615300246,37
190,3.9362632615300246,38
195,3.9362632615300246,39
200,3.9362632615300246,40
205,3.9362632615300246,41
210,3.9362632615300246,42
215,3.9362632615300246,43
220,3.9362632615300246,44
225,3.9362632615300246,45
230,3.9362632615300246,46
235,4.2798438592749735,47
240,4.2798438592749735,48
245,4.2798438592749735,49
250,4.2798438592749735,50
255,4.669344896521802,51
260,4.669344896521802,52
265,4.669344896521802,53
270,4.669344896521802,54
275,5.01621694605998,55
280,5.01621694605998,56
285,5.807051632592978,57
290,5.807051632592978,58
295,5.807051632592978,59
300,5.807051632592978,60
305,5.807051632592978,61
310,5.807051632592978,62
315,5.807051632592978,63
320,5.807051632592978,64
325,5.807051632592978,65
330,5.807051632592978,66
335,5.807051632592978,67
340,5.807051632592978,68
345,5.807051632592978,69
350,5.807051632592978,70
355,5.807051632592978,71
360,5.807051632592978,72
365,5.807051632592978,73
370,5.807051632592978,74
375,5.807051632592978,75
380,5.807051632592978,76
385,5.807051632592978,77
390,5.807051632592978,78
395,5.807051632592978,79
400,5.807051632592978,80
405,5.807051632592978,81
410,5.807051632592978,82
415,6.023905233939595,83
420,6.023905233939595,84
425,6.023905233939595,85
430,6.023905233939595,86
435,6.023905233939595,87
440,6.023905233939595,88
445,6.023905233939595,89
450,6.023905233939595,90
455,6.023905233939595,91
460,6.031408382489554,92
465,6.031408382489554,93
470,6.031408382489554,94
475,6.031408382489554,95
480,6.031408382489554,96
485,6.031408382489554,97
490,6.031408382489554,98
495,6.031408382489554,99
500,6.031408382489554,100
