query,best_residual,attempts
1,2.0407031811217475,33
2,2.0407031811217475,189
3,2.411836727019399,213
4,2.411836727019399,274
5,2.411836727019399,299
6,2.411836727019399,325
7,2.411836727019399,328
8,2.411836727019399,423
9,2.411836727019399,486
10,2.411836727019399,487
11,2.411836727019399,514
12,2.411836727019399,545
13,2.411836727019399,589
14,2.411836727019399,618
15,2.411836727019399,622
16,2.411836727019399,641
17,2.411836727019399,673
18,2.411836727019399,698
19,2.536057677629437,762
20,2.536057677629437,800
21,2.536057677629437,832
22,4.049481714090087,888
23,4.049481714090087,894
24,4.049481714090087,908
25,4.049481714090087,1005
26,4.049481714090087,1110
27,4.049481714090087,1168
28,4.049481714090087,1180
29,4.049481714090087,1186
30,4.049481714090087,1253
31,4.049481714090087,1377
32,4.049481714090087,1401
33,4.049481714090087,1484
34,4.049481714090087,1526
35,4.049481714090087,1533
36,4.049481714090087,1558
37,4.049481714090087,1659
38,4.049481714090087,1696
39,4.049481714090087,1752
40,4.049481714090087,1814
41,4.049481714090087,1911
42,4.049481714090087,1929
43,4.049481714090087,2035
44,4.049481714090087,2040
45,4.049481714090087,2126
46,4.049481714090087,2128
47,4.049481714090087,2190
48,4.049481714090087,2279
49,4.049481714090087,2318
50,4.049481714090087,2350
51,4.049481714090087,2391
52,4.049481714090087,2656
53,4.049481714090087,2674
54,4.049481714090087,2679
55,4.049481714090087,2761
56,4.049481714090087,2844
57,4.049481714090087,2848
58,4.049481714090087,2874
59,4.049481714090087,2906
60,4.049481714090087,2992
61,4.049481714090087,3052
62,4.049481714090087,3100
63,4.049481714090087,3133
64,4.049481714090087,3202
65,4.049481714090087,3231
66,4.049481714090087,3308
67,4.049481714090087,3314
68,4.049481714090087,3318
69,4.049481714090087,3377
70,4.049481714090087,3486
71,4.049481714090087,3495
72,4.049481714090087,3542
73,4.049481714090087,3564
74,4.049481714090087,3714
75,4.049481714090087,3735
76,4.049481714090087,3758
77,4.049481714090087,3923
78,4.049481714090087,4006
79,4.049481714090087,4026
80,4.049481714090087,4031
81,4.049481714090087,4051
82,4.049481714090087,4076
83,4.049481714090087,4079
84,4.049481714090087,4181
85,4.049481714090087,4297
86,4.049481714090087,4389
87,4.049481714090087,4397
88,4.049481714090087,4398
89,4.049481714090087,4503
90,4.049481714090087,4820
91,4.049481714090087,4828
92,4.049481714090087,4865
93,4.049481714090087,4880
94,4.049481714090087,4927
95,4.049481714090087,4980
96,4.049481714090087,5030
97,4.049481714090087,5136
98,4.049481714090087,5298
99,4.049481714090087,5349
100,4.049481714090087,5373
101,4.049481714090087,5381
102,4.049481714090087,5525
103,4.049481714090087,5607
104,4.049481714090087,5781
105,4.049481714090087,5811
106,4.049481714090087,5844
107,4.049481714090087,6005
108,4.049481714090087,6011
109,4.049481714090087,6022
