query,best_residual,attempts
1,1.8330088279692713,1
2,1.876109065931339,2
3,1.876109065931339,3
4,1.876109065931339,4
5,1.876109065931339,5
6,1.876109065931339,6
7,1.876109065931339,7
8,2.82082038779716,8
9,2.82082038779716,9
10,2.82082038779716,10
11,2.82082038779716,11
12,2.82082038779716,12
13,2.82082038779716,13
14,2.82082038779716,14
15,2.82082038779716,15
16,2.82082038779716,16
17,2.82082038779716,17
18,2.82082038779716,18
19,3.6653642103867754,19
20,3.6653642103867754,20
21,3.6653642103867754,21
22,3.6653642103867754,22
23,3.6653642103867754,23
24,3.6653642103867754,24
25,3.7712930593562186,25
26,4.869323973749032,26
27,5.369441136399139,27
28,5.369441136399139,28
29,5.369441136399139,29
30,5.369441136399139,30
31,5.369441136399139,31
32,5.369441136399139,32
33,5.369441136399139,33
34,5.369441136399139,34
35,5.369441136399139,35
36,5.369441136399139,36
37,5.369441136399139,37
38,5.88291496449081,38
39,5.88291496449081,39
40,5.88291496449081,40
41,5.88291496449081,41
42,5.88291496449081,42
43,5.88291496449081,43
44,5.88291496449081,44
45,5.88291496449081,45
46,5.88291496449081,46
47,5.88291496449081,47
48,5.88291496449081,48
49,5.88291496449081,49
50,5.88291496449081,50
51,5.88291496449081,51
52,5.88291496449081,52
53,5.88291496449081,53
54,5.88291496449081,54
55,5.88291496449081,55
56,5.88291496449081,56
57,5.88291496449081,57
58,5.88291496449081,58
59,5.88291496449081,59
60,5.88291496449081,60
61,5.88291496449081,61
62,5.88291496449081,62
63,5.88291496449081,63
64,5.88291496449081,64
65,5.88291496449081,65
66,5.88291496449081,66
67,5.88291496449081,67
68,5.88291496449081,68
69,5.88291496449081,69
70,5.88291496449081,70
71,5.88291496449081,71
72,5.88291496449081,72
73,5.88291496449081,73
74,5.88291496449081,74
75,5.88291496449081,75
76,5.88291496449081,76
77,5.992165292856943,77
78,5.992165292856943,78
79,6.079684977271907,79
80,6.079684977271907,80
81,6.079684977271907,81
82,6.079684977271907,82
83,6.079684977271907,83
84,6.079684977271907,84
85,6.079684977271907,85
86,6.079684977271907,86
87,6.079684977271907,87
88,6.079684977271907,88
89,6.079684977271907,89
90,6.141511796254052,90
91,6.141511796254052,91
92,6.141511796254052,92
93,6.141511796254052,93
94,6.141511796254052,94
95,6.141511796254052,95
96,6.141511796254052,96
97,6.141511796254052,97
