query,best_residual,attempts
1,2.5770510161571347,33
2,2.5770510161571347,189
3,2.698376809267733,213
4,2.698376809267733,274
5,2.698376809267733,299
6,2.698376809267733,325
7,2.698376809267733,328
8,2.698376809267733,423
9,2.698376809267733,486
10,2.698376809267733,487
11,2.698376809267733,514
12,2.698376809267733,545
13,2.698376809267733,589
14,2.698376809267733,618
15,2.698376809267733,622
16,2.698376809267733,641
17,2.698376809267733,673
18,2.698376809267733,698
19,2.732340087808754,762
20,2.732340087808754,800
21,2.732340087808754,832
22,3.5661128748297966,888
23,3.5661128748297966,894
24,3.5661128748297966,908
25,3.5661128748297966,1005
26,3.5661128748297966,1110
27,3.5661128748297966,1168
28,3.5661128748297966,1180
29,3.5661128748297966,1186
30,3.5661128748297966,1253
31,3.5661128748297966,1377
32,3.5661128748297966,1401
33,3.5661128748297966,1484
34,3.5661128748297966,1526
35,3.5661128748297966,1533
36,3.5661128748297966,1558
37,3.5661128748297966,1659
38,3.5661128748297966,1696
39,3.5661128748297966,1752
40,3.5661128748297966,1814
41,3.5661128748297966,1911
42,3.5661128748297966,1929
43,3.5661128748297966,2035
44,3.5661128748297966,2040
45,3.5661128748297966,2126
46,3.5661128748297966,2128
47,3.5661128748297966,2190
48,3.5661128748297966,2279
49,3.5661128748297966,2318
50,3.5661128748297966,2350
51,3.5661128748297966,2391
52,3.5661128748297966,2656
53,3.5661128748297966,2674
54,3.5661128748297966,2679
55,3.5661128748297966,2761
56,3.5661128748297966,2844
57,3.5661128748297966,2848
58,3.5661128748297966,2874
59,3.5661128748297966,2906
60,3.5661128748297966,2992
61,3.5661128748297966,3052
62,3.5661128748297966,3100
63,3.5661128748297966,3133
64,3.5661128748297966,3202
65,3.5661128748297966,3231
66,3.5661128748297966,3308
67,3.5661128748297966,3314
68,3.5661128748297966,3318
69,3.5661128748297966,3377
70,3.5661128748297966,3486
71,3.5661128748297966,3495
72,3.5661128748297966,3542
73,3.5661128748297966,3564
74,3.5661128748297966,3714
75,3.5661128748297966,3735
76,3.5661128748297966,3758
77,3.5661128748297966,3923
78,3.5661128748297966,4006
79,3.5661128748297966,4026
80,3.5661128748297966,4031
81,3.5661128748297966,4051
82,3.5661128748297966,4076
83,3.5661128748297966,4079
84,3.5661128748297966,4181
85,3.5661128748297966,4297
86,3.5661128748297966,4389
87,3.5661128748297966,4397
88,3.5661128748297966,4398
89,3.5661128748297966,4503
90,3.5661128748297966,4820
91,3.5661128748297966,4828
92,3.5661128748297966,4865
93,3.5661128748297966,4880
94,3.5661128748297966,4927
95,3.5661128748297966,4980
96,3.5661128748297966,5030
97,3.5661128748297966,5136
98,3.5661128748297966,5298
99,3.5661128748297966,5349
100,3.5661128748297966,5373
101,3.5661128748297966,5381
102,3.5661128748297966,5525
103,3.5661128748297966,5607
104,3.5661128748297966,5781
105,3.5661128748297966,5811
106,3.5661128748297966,5844
107,3.5661128748297966,6005
108,3.5661128748297966,6011
109,3.5661128748297966,6022
110,3.5661128748297966,6036
111,3.5661128748297966,6038
112,3.5661128748297966,6209
113,3.5661128748297966,6308
114,3.5661128748297966,6484
115,3.5661128748297966,6550
116,3.5661128748297966,6555
117,3.5661128748297966,6607
118,3.5661128748297966,6701
119,3.5661128748297966,6702
120,3.5661128748297966,6893
121,3.5661128748297966,6922
122,3.5661128748297966,6960
123,3.5661128748297966,7097
124,3.5661128748297966,7411
125,3.5661128748297966,7495
126,3.5661128748297966,7518
127,3.5661128748297966,7664
128,3.5661128748297966,7694
129,3.5661128748297966,7718
130,3.5661128748297966,7787
131,3.5661128748297966,7804
132,3.5661128748297966,7861
133,3.5661128748297966,7890
134,3.5661128748297966,7952
135,3.5661128748297966,7954
136,3.5661128748297966,7986
137,3.5661128748297966,8069
138,3.5661128748297966,8208
139,3.5661128748297966,8235
140,3.5661128748297966,8299
141,3.5661128748297966,8467
142,3.5661128748297966,8486
143,3.5661128748297966,8487
144,3.5661128748297966,8501
145,3.5661128748297966,8595
146,3.5661128748297966,8687
147,3.5661128748297966,8690
148,3.5661128748297966,8750
149,3.5661128748297966,8896
150,3.5661128748297966,8899
151,3.5661128748297966,8930
152,3.5661128748297966,8961
153,3.5661128748297966,9060
154,3.5661128748297966,9085
155,3.5661128748297966,9094
156,3.5661128748297966,9122
157,3.5661128748297966,9280
158,3.5661128748297966,9295
159,3.5661128748297966,9351
160,3.5661128748297966,9431
161,3.5661128748297966,9450
162,3.5661128748297966,9455
163,3.5661128748297966,9466
164,3.5661128748297966,9469
165,3.5661128748297966,9494
166,3.5661128748297966,9543
167,3.5661128748297966,9552
168,3.5661128748297966,9642
169,3.5661128748297966,9671
170,3.5661128748297966,9825
171,3.5661128748297966,9879
172,3.5661128748297966,9955
173,3.5661128748297966,10035
174,3.5661128748297966,10067
175,3.5661128748297966,10081
176,3.5661128748297966,10085
177,3.5661128748297966,10212
178,3.5661128748297966,10275
179,3.5661128748297966,10299
180,3.5661128748297966,10320
181,3.5661128748297966,10445
182,3.5661128748297966,10498
183,3.5661128748297966,10516
184,3.5661128748297966,10526
185,3.5661128748297966,10712
186,3.5661128748297966,10723
187,3.5661128748297966,10753
188,3.5661128748297966,10804
189,3.5661128748297966,10826
190,3.5661128748297966,10849
191,3.5661128748297966,10860
192,3.5661128748297966,10863
193,3.5661128748297966,10892
194,3.5661128748297966,10899
195,3.5661128748297966,11074
196,4.102098361683353,11103
197,4.102098361683353,11161
198,4.102098361683353,11334
199,4.102098361683353,11341
200,4.102098361683353,11523
