query,best_residual,attempts
1,0.14149021352861396,1
2,2.2253475714322044,2
3,2.2253475714322044,3
4,2.3442643755141646,4
5,2.899890636079885,5
6,2.899890636079885,6
7,2.899890636079885,7
8,2.899890636079885,8
9,2.899890636079885,9
10,2.899890636079885,10
11,2.899890636079885,11
12,2.899890636079885,12
13,2.899890636079885,13
14,2.899890636079885,14
15,2.899890636079885,15
16,2.9767930844684596,16
17,2.9767930844684596,17
18,2.9767930844684596,18
19,2.9767930844684596,19
20,2.9767930844684596,20
21,2.9767930844684596,21
22,3.78526656768014,22
23,3.78526656768014,23
24,3.78526656768014,24
25,3.78526656768014,25
26,3.78526656768014,26
27,4.125744928631129,27
28,4.125744928631129,28
29,4.125744928631129,29
30,4.125744928631129,30
31,4.125744928631129,31
32,4.125744928631129,32
33,4.125744928631129,33
34,4.125744928631129,34
35,4.125744928631129,35
36,4.125744928631129,36
37,4.272210030930428,37
38,4.272210030930428,38
39,4.272210030930428,39
40,4.272210030930428,40
41,4.272210030930428,41
42,4.272210030930428,42
43,5.58142997529463,43
44,5.58142997529463,44
45,5.58142997529463,45
46,5.58142997529463,46
47,5.58142997529463,47
48,5.58142997529463,48
49,5.58142997529463,49
50,5.58142997529463,50
51,5.58142997529463,51
52,5.58142997529463,52
53,5.58142997529463,53
54,5.58142997529463,54
55,5.58142997529463,55
56,5.58142997529463,56
57,5.888882487578527,57
58,5.888882487578527,58
59,5.888882487578527,59
60,5.888882487578527,60
61,5.888882487578527,61
62,5.888882487578527,62
63,5.888882487578527,63
64,5.888882487578527,64
65,5.888882487578527,65
66,5.888882487578527,66
67,5.888882487578527,67
68,5.888882487578527,68
69,5.888882487578527,69
70,5.888882487578527,70
71,5.98099261623146,71
72,5.98099261623146,72
73,5.98099261623146,73
74,5.98099261623146,74
75,5.98099261623146,75
76,5.98099261623146,76
77,5.98099261623146,77
78,5.98099261623146,78
79,5.98099261623146,79
80,5.98099261623146,80
81,5.98099261623146,81
82,5.98099261623146,82
83,5.98099261623146,83
84,5.98099261623146,84
85,5.98099261623146,85
86,5.98099261623146,86
87,5.989487249343456,87
88,5.989487249343456,88
89,5.989487249343456,89
90,5.989487249343456,90
91,5.989487249343456,91
92,5.989487249343456,92
93,5.989487249343456,93
94,5.989487249343456,94
95,5.989487249343456,95
96,5.989487249343456,96
97,5.989487249343456,97
98,6.30138453444094,98
99,6.30138453444094,99
100,6.30138453444094,100
101,6.30138453444094,101
102,6.30138453444094,102
103,6.30138453444094,103
104,6.30138453444094,104
105,6.30138453444094,105
106,6.30138453444094,106
107,6.30138453444094,107
108,6.30138453444094,108
109,6.30138453444094,109
110,6.30138453444094,110
111,6.30138453444094,111
112,6.30138453444094,112
113,6.30138453444094,113
114,6.30138453444094,114
115,6.30138453444094,115
116,6.30138453444094,116
117,6.30138453444094,117
118,6.30138453444094,118
119,6.30138453444094,119
120,6.30138453444094,120
121,6.30138453444094,121
122,6.30138453444094,122
123,6.30138453444094,123
124,6.30138453444094,124
125,6.30138453444094,125
126,6.30138453444094,126
127,6.30138453444094,127
128,6.30138453444094,128
129,6.30138453444094,129
130,6.30138453444094,130
131,6.412741635643093,131
132,6.412741635643093,132
133,6.412741635643093,133
134,6.412741635643093,134
135,6.412741635643093,135
136,6.412741635643093,136
137,6.412741635643093,137
138,6.412741635643093,138
