query,best_residual,attempts
1,1.9498361645922555,41
2,1.9498361645922555,42
3,1.9498361645922555,103
4,1.9498361645922555,139
5,1.9498361645922555,141
6,1.9498361645922555,176
7,1.9498361645922555,184
8,1.9498361645922555,186
9,1.9498361645922555,278
10,1.9498361645922555,291
11,2.104016341755197,408
12,2.104016341755197,581
13,2.104016341755197,603
14,2.104016341755197,611
15,2.104016341755197,652
16,2.5705561792960383,773
17,2.5705561792960383,782
18,2.5705561792960383,889
19,2.5705561792960383,942
20,2.5705561792960383,948
21,2.5705561792960383,977
22,2.5705561792960383,978
23,2.5705561792960383,983
24,2.5705561792960383,1006
25,2.5705561792960383,1021
26,2.5705561792960383,1046
27,2.5705561792960383,1132
28,2.5705561792960383,1173
29,2.5705561792960383,1351
30,2.5705561792960383,1530
31,2.5705561792960383,1580
32,2.5705561792960383,1625
33,2.5705561792960383,1700
34,3.379739017371932,1728
35,3.379739017371932,1736
36,3.379739017371932,1753
37,3.379739017371932,1773
38,3.379739017371932,1841
39,3.379739017371932,1849
40,3.379739017371932,2160
41,3.379739017371932,2284
42,3.379739017371932,2317
43,3.379739017371932,2344
44,3.379739017371932,2448
45,3.379739017371932,2487
46,3.379739017371932,2542
47,3.379739017371932,2642
48,3.379739017371932,2809
49,3.379739017371932,2826
50,3.379739017371932,2839
51,3.379739017371932,2882
52,3.379739017371932,2886
53,3.379739017371932,2898
54,3.379739017371932,2931
55,3.379739017371932,2987
56,3.379739017371932,2997
57,3.379739017371932,3016
58,3.379739017371932,3058
59,3.379739017371932,3072
60,3.379739017371932,3170
61,3.379739017371932,3211
62,3.379739017371932,3408
63,3.379739017371932,3458
64,3.379739017371932,3567
65,3.379739017371932,3571
66,3.379739017371932,3653
67,3.379739017371932,3738
68,3.379739017371932,3971
69,3.379739017371932,4037
70,3.5860435934701362,4069
71,3.5860435934701362,4113
72,3.5860435934701362,4208
73,3.5860435934701362,4212
74,3.5860435934701362,4277
75,3.5860435934701362,4282
76,3.5860435934701362,4315
77,3.5860435934701362,4320
78,3.5860435934701362,4391
79,3.5860435934701362,4414
80,3.5860435934701362,4491
81,3.5860435934701362,4517
82,3.5860435934701362,4648
83,3.5860435934701362,4673
84,3.5860435934701362,4686
85,3.5860435934701362,4696
86,3.5860435934701362,4720
87,3.5860435934701362,4761
88,3.5860435934701362,4768
89,3.5860435934701362,4816
90,3.5860435934701362,4840
91,3.5860435934701362,4978
92,3.5860435934701362,4989
93,3.5860435934701362,5145
94,3.5860435934701362,5188
95,3.5860435934701362,5211
96,3.5860435934701362,5262
97,3.5860435934701362,5303
98,3.5860435934701362,5488
99,3.5860435934701362,5507
100,3.5860435934701362,5575
101,3.5860435934701362,5624
102,3.5860435934701362,5625
103,3.5860435934701362,5646
104,3.5860435934701362,5666
105,3.5860435934701362,5677
106,3.5860435934701362,5807
107,3.5860435934701362,5913
108,3.5860435934701362,6011
109,3.5860435934701362,6113
110,3.5860435934701362,6189
111,3.5860435934701362,6244
112,3.5860435934701362,6356
113,3.5860435934701362,6389
114,3.5860435934701362,6409
115,3.5860435934701362,6446
116,3.5860435934701362,6589
117,3.5860435934701362,6660
118,3.5860435934701362,6782
119,3.5860435934701362,6821
120,3.5860435934701362,6889
121,3.5860435934701362,6933
122,3.5860435934701362,7014
123,3.5860435934701362,7034
124,3.5860435934701362,7062
125,3.5860435934701362,7120
126,3.5860435934701362,7146
127,3.5860435934701362,7203
128,3.5860435934701362,7357
129,3.5860435934701362,7400
130,3.5860435934701362,7450
131,3.5860435934701362,7451
132,3.5860435934701362,7509
133,3.5860435934701362,7674
134,3.5860435934701362,7749
135,3.5860435934701362,7778
136,3.5860435934701362,7808
137,3.5860435934701362,7900
138,3.5860435934701362,7977
139,3.5860435934701362,7993
140,3.5860435934701362,8064
141,3.5860435934701362,8110
142,3.5860435934701362,8120
143,3.5860435934701362,8173
144,3.5860435934701362,8283
145,3.5860435934701362,8328
146,3.5860435934701362,8466
147,3.5860435934701362,8546
148,3.5860435934701362,8560
149,3.5860435934701362,8653
150,3.5860435934701362,8689
151,3.5860435934701362,8751
152,3.5860435934701362,8812
153,3.5860435934701362,8837
154,3.5860435934701362,8901
155,3.5860435934701362,8921
156,3.5860435934701362,8964
157,3.5860435934701362,8997
158,3.5860435934701362,9021
159,3.5860435934701362,9041
160,3.5860435934701362,9059
161,3.5860435934701362,9060
162,3.5860435934701362,9242
163,3.5860435934701362,9286
164,3.5860435934701362,9303
