query,best_residual,attempts
1,0.528642208214426,1
2,0.528642208214426,2
3,2.144218841948093,3
4,2.144218841948093,4
5,2.144218841948093,5
6,2.144218841948093,6
7,3.1488752570570746,7
8,3.1488752570570746,8
9,3.1488752570570746,9
10,3.960026175707978,10
11,3.960026175707978,11
12,3.960026175707978,12
13,3.960026175707978,13
14,3.960026175707978,14
15,3.960026175707978,15
16,3.960026175707978,16
17,3.960026175707978,17
18,3.960026175707978,18
19,3.960026175707978,19
20,3.960026175707978,20
21,3.9802523479406977,21
22,3.9802523479406977,22
23,3.9802523479406977,23
24,3.9802523479406977,24
25,4.194325030797854,25
26,4.194325030797854,26
27,4.492389177712051,27
28,4.492389177712051,28
29,4.492389177712051,29
30,4.492389177712051,30
31,4.492389177712051,31
32,4.492389177712051,32
33,4.492389177712051,33
34,4.492389177712051,34
35,4.492389177712051,35
36,4.492389177712051,36
37,4.492389177712051,37
38,4.492389177712051,38
39,4.492389177712051,39
40,4.881911565196281,40
41,4.881911565196281,41
42,4.881911565196281,42
43,4.881911565196281,43
44,4.881911565196281,44
45,4.881911565196281,45
46,4.881911565196281,46
47,4.881911565196281,47
48,4.881911565196281,48
49,4.881911565196281,49
50,5.21518402676581,50
51,5.21518402676581,51
52,5.21518402676581,52
53,5.21518402676581,53
54,5.21518402676581,54
55,5.21518402676581,55
56,5.21518402676581,56
57,5.21518402676581,57
58,5.21518402676581,58
59,5.21518402676581,59
60,5.21518402676581,60
61,5.21518402676581,61
62,5.21518402676581,62
63,5.21518402676581,63
64,5.21518402676581,64
65,5.21518402676581,65
66,5.21518402676581,66
67,5.21518402676581,67
68,5.21518402676581,68
69,5.21518402676581,69
70,5.21518402676581,70
71,5.715363103966728,71
72,5.715363103966728,72
73,5.715363103966728,73
74,5.715363103966728,74
75,5.715363103966728,75
76,5.715363103966728,76
77,5.715363103966728,77
78,5.715363103966728,78
79,5.715363103966728,79
80,5.715363103966728,80
81,5.715363103966728,81
82,5.715363103966728,82
83,5.715363103966728,83
84,5.715363103966728,84
85,5.715363103966728,85
86,5.715363103966728,86
87,5.715363103966728,87
88,5.715363103966728,88
89,5.715363103966728,89
90,5.715363103966728,90
91,5.715363103966728,91
92,5.715363103966728,92
93,5.715363103966728,93
94,5.715363103966728,94
95,5.715363103966728,95
96,5.715363103966728,96
97,5.715363103966728,97
98,5.715363103966728,98
99,5.715363103966728,99
100,5.715363103966728,100
101,5.715363103966728,101
102,5.715363103966728,102
103,5.715363103966728,103
104,5.715363103966728,104
105,5.715363103966728,105
106,5.715363103966728,106
107,5.870031563335477,107
108,5.870031563335477,108
109,5.870031563335477,109
110,5.870031563335477,110
111,6.178184452657699,111
112,6.178184452657699,112
113,6.178184452657699,113
114,6.178184452657699,114
115,6.178184452657699,115
116,6.178184452657699,116
117,6.178184452657699,117
118,6.178184452657699,118
119,6.178184452657699,119
120,6.178184452657699,120
121,6.178184452657699,121
122,6.178184452657699,122
123,6.178184452657699,123
124,6.178184452657699,124
125,6.178184452657699,125
126,6.178184452657699,126
127,6.178184452657699,127
128,6.178184452657699,128
129,6.178184452657699,129
130,6.178184452657699,130
131,6.178184452657699,131
132,6.178184452657699,132
133,6.178184452657699,133
134,6.178184452657699,134
135,6.178184452657699,135
136,6.178184452657699,136
137,6.178184452657699,137
138,6.178184452657699,138
139,6.178184452657699,139
140,6.178184452657699,140
141,6.178184452657699,141
142,6.178184452657699,142
143,6.178184452657699,143
144,6.178184452657699,144
145,6.178184452657699,145
146,6.178184452657699,146
147,6.178184452657699,147
148,6.178184452657699,148
149,6.178184452657699,149
150,6.178184452657699,150
151,6.178184452657699,151
152,6.178184452657699,152
153,6.178184452657699,153
154,6.178184452657699,154
155,6.178184452657699,155
156,6.178184452657699,156
157,6.178184452657699,157
158,6.178184452657699,158
159,6.178184452657699,159
160,6.178184452657699,160
161,6.178184452657699,161
162,6.178184452657699,162
163,6.178184452657699,163
164,6.178184452657699,164
165,6.178184452657699,165
166,6.178184452657699,166
167,6.178184452657699,167
168,6.178184452657699,168
169,6.178184452657699,169
170,6.178184452657699,170
171,6.341508049251173,171
172,6.341508049251173,172
173,6.341508049251173,173
174,6.341508049251173,174
175,6.341508049251173,175
176,6.341508049251173,176
177,6.341508049251173,177
178,6.343458137273677,178
179,6.343458137273677,179
180,6.343458137273677,180
181,6.343458137273677,181
182,6.343458137273677,182
183,6.343458137273677,183
184,6.343458137273677,184
185,6.343458137273677,185
186,6.343458137273677,186
187,6.343458137273677,187
188,6.343458137273677,188
189,6.343458137273677,189
190,6.343458137273677,190
191,6.343458137273677,191
192,6.343458137273677,192
193,6.343458137273677,193
194,6.343458137273677,194
195,6.436629722541058,195
196,6.436629722541058,196
197,6.436629722541058,197
198,6.436629722541058,198
199,6.436629722541058,199
200,6.436629722541058,200
