query,best_residual,attempts
5,0.09438125691231335,1
10,0.09438125691231335,2
15,0.1816339477597666,3
20,0.25071796238909894,4
25,0.25071796238909894,5
30,0.25071796238909894,6
35,0.25071796238909894,7
40,0.25071796238909894,8
45,0.25071796238909894,9
50,0.25071796238909894,10
55,0.25071796238909894,11
60,0.25071796238909894,12
65,0.25071796238909894,13
70,0.25071796238909894,14
75,0.25071796238909894,15
80,0.25071796238909894,16
85,0.25071796238909894,17
90,0.25071796238909894,18
95,0.2961255370655722,19
100,0.2961255370655722,20
105,0.2961255370655722,21
110,0.2961255370655722,22
115,0.2961255370655722,23
120,0.2961255370655722,24
125,0.2961255370655722,25
130,0.2961255370655722,26
135,0.2961255370655722,27
140,0.2961255370655722,28
145,0.2961255370655722,29
150,0.2961255370655722,30
155,0.2961255370655722,31
160,0.2961255370655722,32
165,0.2961255370655722,33
170,0.2961255370655722,34
175,0.2961255370655722,35
180,0.2961255370655722,36
185,0.2961255370655722,37
190,0.2961255370655722,38
195,0.2961255370655722,39
200,0.2961255370655722,40
205,0.2961255370655722,41
210,0.2961255370655722,42
215,0.2961255370655722,43
220,0.2961255370655722,44
225,0.2961255370655722,45
230,0.2961255370655722,46
235,0.2961255370655722,47
240,0.2961255370655722,48
245,0.2961255370655722,49
250,0.2961255370655722,50
255,0.2961255370655722,51
260,0.2961255370655722,52
265,0.2961255370655722,53
270,0.2961255370655722,54
275,0.2961255370655722,55
280,0.2961255370655722,56
285,0.2961255370655722,57
290,0.2961255370655722,58
295,0.2961255370655722,59
300,0.2961255370655722,60
305,0.2961255370655722,61
310,0.2961255370655722,62
315,0.2961255370655722,63
320,0.2961255370655722,64
325,0.2961255370655722,65
330,0.2961255370655722,66
335,0.2961255370655722,67
340,0.2961255370655722,68
345,0.2961255370655722,69
350,0.2961255370655722,70
355,0.2961255370655722,71
360,0.2961255370655722,72
365,0.2961255370655722,73
370,0.2961255370655722,74
375,0.2961255370655722,75
380,0.2961255370655722,76
385,0.2961255370655722,77
390,0.2961255370655722,78
395,0.2961255370655722,79
400,0.2961255370655722,80
405,0.2961255370655722,81
410,0.2961255370655722,82
415,0.2961255370655722,83
420,0.2961255370655722,84
425,0.2961255370655722,85
430,0.2961255370655722,86
435,0.2961255370655722,87
440,0.2961255370655722,88
445,0.2961255370655722,89
450,0.30779629916270623,90
455,0.30779629916270623,91
460,0.30779629916270623,92
465,0.30779629916270623,93
470,0.30779629916270623,94
475,0.30779629916270623,95
480,0.30779629916270623,96
485,0.30779629916270623,97
490,0.30779629916270623,98
495,0.30779629916270623,99
500,0.30779629916270623,100
505,0.30779629916270623,101
510,0.30779629916270623,102
515,0.30779629916270623,103
520,0.30779629916270623,104
525,0.30779629916270623,105
530,0.30779629916270623,106
535,0.30779629916270623,107
540,0.30779629916270623,108
545,0.30779629916270623,109
550,0.30779629916270623,110
555,0.30779629916270623,111
560,0.30779629916270623,112
565,0.30779629916270623,113
570,0.30779629916270623,114
575,0.30779629916270623,115
580,0.30779629916270623,116
585,0.30779629916270623,117
590,0.30779629916270623,118
595,0.30779629916270623,119
600,0.30779629916270623,120
605,0.30779629916270623,121
610,0.30779629916270623,122
615,0.30779629916270623,123
620,0.30779629916270623,124
625,0.30779629916270623,125
630,0.30779629916270623,126
635,0.30779629916270623,127
640,0.30779629916270623,128
645,0.30779629916270623,129
650,0.30779629916270623,130
655,0.3198081690621372,131
660,0.3198081690621372,132
665,0.3198081690621372,133
670,0.3198081690621372,134
675,0.3198081690621372,135
680,0.3198081690621372,136
685,0.3198081690621372,137
690,0.3198081690621372,138
695,0.3198081690621372,139
700,0.3198081690621372,140
705,0.3198081690621372,141
710,0.3198081690621372,142
715,0.3198081690621372,143
720,0.3198081690621372,144
725,0.3198081690621372,145
730,0.3198081690621372,146
735,0.3198081690621372,147
740,0.3198081690621372,148
745,0.3198081690621372,149
750,0.3198081690621372,150
755,0.3198081690621372,151
760,0.3198081690621372,152
765,0.3198081690621372,153
770,0.3198081690621372,154
775,0.3198081690621372,155
780,0.3198081690621372,156
785,0.3198081690621372,157
790,0.3198081690621372,158
795,0.3198081690621372,159
800,0.3198081690621372,160
805,0.3198081690621372,161
810,0.3198081690621372,162
815,0.3198081690621372,163
820,0.3198081690621372,164
825,0.3198081690621372,165
830,0.3198081690621372,166
835,0.3198081690621372,167
840,0.3198081690621372,168
845,0.3198081690621372,169
850,0.3198081690621372,170
855,0.3198081690621372,171
860,0.3198081690621372,172
865,0.3198081690621372,173
870,0.3198081690621372,174
875,0.3198081690621372,175
880,0.3198081690621372,176
885,0.3198081690621372,177
890,0.3198081690621372,178
895,0.3198081690621372,179
900,0.3198081690621372,180
905,0.3198081690621372,181
910,0.3198081690621372,182
915,0.3198081690621372,183
920,0.3198081690621372,184
925,0.3198081690621372,185
930,0.3198081690621372,186
935,0.3198081690621372,187
940,0.3198081690621372,188
945,0.3198081690621372,189
950,0.3198081690621372,190
955,0.3198081690621372,191
960,0.3198081690621372,192
965,0.3198081690621372,193
970,0.3198081690621372,194
975,0.3198081690621372,195
980,0.3198081690621372,196
985,0.3198081690621372,197
990,0.3198081690621372,198
995,0.3198081690621372,199
1000,0.3198081690621372,200
