query,best_residual,attempts
1,0.23443459693396107,1
2,0.23443459693396107,2
3,0.23443459693396107,3
4,0.23443459693396107,4
5,0.23443459693396107,5
6,0.23443459693396107,6
7,0.23443459693396107,7
8,0.23443459693396107,8
9,0.23443459693396107,9
10,0.23443459693396107,10
11,0.23443459693396107,11
12,0.343780264319907,12
13,0.343780264319907,13
14,0.343780264319907,14
15,0.343780264319907,15
16,0.343780264319907,16
17,0.343780264319907,17
18,0.343780264319907,18
19,0.343780264319907,19
20,0.37614064209377807,20
21,0.42968347402072254,21
22,0.42968347402072254,22
23,0.42968347402072254,23
24,0.42968347402072254,24
25,0.42968347402072254,25
26,0.42968347402072254,26
27,0.42968347402072254,27
28,0.42968347402072254,28
29,0.42968347402072254,29
30,0.42968347402072254,30
31,0.42968347402072254,31
32,0.42968347402072254,32
33,0.42968347402072254,33
34,0.42968347402072254,34
35,0.42968347402072254,35
36,0.42968347402072254,36
37,0.42968347402072254,37
38,0.42968347402072254,38
39,0.42968347402072254,39
40,0.42968347402072254,40
41,0.42968347402072254,41
42,0.42968347402072254,42
43,0.42968347402072254,43
44,0.42968347402072254,44
45,0.42968347402072254,45
46,0.42968347402072254,46
47,0.42968347402072254,47
48,0.42968347402072254,48
49,0.42968347402072254,49
50,0.42968347402072254,50
51,0.42968347402072254,51
52,0.42968347402072254,52
53,0.42968347402072254,53
54,0.42968347402072254,54
55,0.42968347402072254,55
56,0.42968347402072254,56
57,0.42968347402072254,57
58,0.42968347402072254,58
59,0.42968347402072254,59
60,0.42968347402072254,60
61,0.42968347402072254,61
62,0.42968347402072254,62
63,0.42968347402072254,63
64,0.42968347402072254,64
65,0.42968347402072254,65
66,0.44419245666093116,66
67,0.44419245666093116,67
68,0.47662123416460683,68
69,0.47662123416460683,69
70,0.47662123416460683,70
71,0.47662123416460683,71
72,0.47662123416460683,72
73,0.47662123416460683,73
74,0.47662123416460683,74
75,0.47662123416460683,75
76,0.47662123416460683,76
77,0.47662123416460683,77
78,0.47662123416460683,78
79,0.47662123416460683,79
80,0.47662123416460683,80
81,0.47662123416460683,81
82,0.47662123416460683,82
83,0.47662123416460683,83
84,0.47662123416460683,84
85,0.47662123416460683,85
86,0.47662123416460683,86
87,0.47662123416460683,87
88,0.47662123416460683,88
89,0.6779339188463746,89
90,0.6779339188463746,90
91,0.6779339188463746,91
92,0.6779339188463746,92
93,0.6779339188463746,93
94,0.6779339188463746,94
95,0.6779339188463746,95
96,0.6779339188463746,96
97,0.6779339188463746,97
98,0.6779339188463746,98
99,0.6779339188463746,99
100,0.6779339188463746,100
101,0.6779339188463746,101
102,0.6779339188463746,102
103,0.6779339188463746,103
104,0.6779339188463746,104
105,0.6779339188463746,105
106,0.6779339188463746,106
107,0.6779339188463746,107
108,0.6779339188463746,108
109,0.6779339188463746,109
110,0.6779339188463746,110
111,0.6779339188463746,111
112,0.6779339188463746,112
113,0.6779339188463746,113
114,0.6779339188463746,114
115,0.6779339188463746,115
116,0.6779339188463746,116
117,0.6779339188463746,117
118,0.6779339188463746,118
119,0.6779339188463746,119
120,0.6779339188463746,120
121,0.6779339188463746,121
122,0.6779339188463746,122
123,0.6779339188463746,123
124,0.6779339188463746,124
125,0.6779339188463746,125
126,0.6779339188463746,126
127,0.6779339188463746,127
128,0.6779339188463746,128
129,0.6779339188463746,129
130,0.6779339188463746,130
131,0.6779339188463746,131
132,0.6779339188463746,132
133,0.6779339188463746,133
134,0.6779339188463746,134
135,0.6779339188463746,135
136,0.6779339188463746,136
137,0.6779339188463746,137
138,0.6779339188463746,138
139,0.6779339188463746,139
140,0.6779339188463746,140
141,0.6779339188463746,141
142,0.6779339188463746,142
143,0.6779339188463746,143
144,0.6779339188463746,144
145,0.6779339188463746,145
146,0.6779339188463746,146
147,0.6779339188463746,147
148,0.6779339188463746,148
149,0.6779339188463746,149
150,0.6779339188463746,150
151,0.6779339188463746,151
152,0.6779339188463746,152
153,0.6779339188463746,153
154,0.6779339188463746,154
155,0.6779339188463746,155
156,0.6779339188463746,156
157,0.6779339188463746,157
158,0.6779339188463746,158
159,0.6779339188463746,159
160,0.6779339188463746,160
161,0.6779339188463746,161
162,0.6779339188463746,162
163,0.6779339188463746,163
164,0.6779339188463746,164
165,0.6779339188463746,165
166,0.6779339188463746,166
167,0.6779339188463746,167
168,0.6779339188463746,168
169,0.6779339188463746,169
170,0.6779339188463746,170
171,0.6779339188463746,171
172,0.6779339188463746,172
173,0.6779339188463746,173
174,0.6779339188463746,174
175,0.6779339188463746,175
176,0.6779339188463746,176
177,0.6779339188463746,177
178,0.6779339188463746,178
179,0.6779339188463746,179
180,0.6779339188463746,180
181,0.6779339188463746,181
182,0.6779339188463746,182
183,0.6779339188463746,183
184,0.6779339188463746,184
185,0.6779339188463746,185
186,0.6779339188463746,186
187,0.6779339188463746,187
188,0.6779339188463746,188
189,0.6779339188463746,189
190,0.6779339188463746,190
191,0.6779339188463746,191
192,0.6779339188463746,192
193,0.6779339188463746,193
194,0.6779339188463746,194
195,0.6779339188463746,195
196,0.6779339188463746,196
197,0.6779339188463746,197
198,0.6779339188463746,198
199,0.6779339188463746,199
200,0.6779339188463746,200
