Seed,Step,TextIndex,Dose,Residual,PolicyReward,SupportMeanPIER,BestSoFar,Model,Group,Method
3,1,22,1.0,0.8863254245219674,0.02832569703965649,0.21059624574137378,0.8863254245219674,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,2,22,2.0,0.6650631123613667,8.892280295192956e-05,0.13226245932904337,0.8863254245219674,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,3,22,3.0,0.513252426865595,0.017764272820175835,0.20086595626837017,0.8863254245219674,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,4,22,4.0,0.7813062220380448,0.014998065933229127,0.23344284964332326,0.8863254245219674,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,5,22,5.0,0.9460940143776082,0.0351740020303086,0.21619633021947182,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,6,22,6.0,0.9354045388058886,0.006449034594814676,0.10893990320873578,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,7,22,7.0,0.6632013527722613,0.0,0.18511508235492366,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,8,22,8.0,0.8131091367715707,0.0,0.10572440761556437,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,9,22,9.0,0.804631026970775,0.024573002068180427,0.24190543768592954,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,10,22,10.0,0.811126975410123,0.01786928457326236,0.1538967774827559,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,11,22,11.0,0.6283985906486653,0.003765882821521127,0.20509373874434864,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,12,22,12.0,0.9359442682331583,0.006172215656934188,0.10277270358336621,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,13,22,13.0,0.8718566229578285,0.05339355508513564,0.27361721958116353,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,14,22,14.0,0.6062836638916652,0.01572891172327633,0.1778801622810557,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,15,22,15.0,0.9122146502134102,0.056718065355260784,0.27112200490931604,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,16,22,16.0,0.915192485645228,0.013047201266506736,0.1649807486178801,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,17,22,17.0,0.9276573424360305,0.0069781322706722855,0.15739996519907576,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,18,22,18.0,0.92098077579344,0.010863330712577775,0.16163154625316203,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,19,22,19.0,0.8985959492802248,0.03516552561969346,0.2249473451667054,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,20,22,20.0,0.8741489496984012,0.04383494036895974,0.24632821434428004,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,21,22,21.0,0.9360340559090068,0.005985800069817637,0.1302617327808554,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,22,22,22.0,0.6586492195713525,0.00012464808805261461,0.12570802161345102,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,23,22,23.0,0.41455903817125056,0.0,0.11808325747254658,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,24,22,24.0,0.16284450533189848,0.0,0.0941165858545457,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,25,22,25.0,0.885162099294023,0.024688637286602956,0.21541934905269863,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,26,22,26.0,0.917954348194573,0.008133810772880445,0.2098592013593119,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,27,22,27.0,0.527909855894672,0.0,0.11395692446998792,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,28,22,28.0,0.7137893879599292,0.04581982856191018,0.23129638009872672,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,29,22,29.0,0.9310834723229117,0.042975944150692134,0.2076991791428023,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,30,22,30.0,0.8682553297669325,0.0383978209698287,0.22187146786381512,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3,31,22,31.0,0.8815729358993903,0.051147675104543565,0.28409744560671385,0.9460940143776082,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
