Dose,PIER,BestPIER,Count,Model,Group,Method
0.0,0.1584598692607723,0.5671124888472776,37,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
1.0,0.38748008892999536,0.7416549670664814,30,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2.0,0.16107201058662152,0.5608628366043584,35,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3.0,0.1352802204628266,0.6784802785912126,23,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4.0,0.14899171733022562,0.44698005232588467,23,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
5.0,0.11303858065982587,0.33580269519772565,30,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
6.0,0.21257056989190698,0.669086465961412,40,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
7.0,0.3597272236625514,0.7741499797607863,23,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
8.0,0.12954568837718944,0.697154809823212,28,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
9.0,0.14384432445172854,0.8313192543579401,30,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
10.0,0.23541624281350346,0.8697798703490592,40,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
11.0,0.12999334962929118,0.5454541578224228,38,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
12.0,0.10857860726695404,0.4290161822437826,32,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
13.0,0.12998890903402963,0.5628165324156137,31,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
14.0,0.14914012663421103,0.5669002853306957,24,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
15.0,0.12378170938517359,0.42940659766248934,23,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
16.0,0.14307306121021796,0.4271325689217593,37,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
17.0,0.14342145380473373,0.4838374438335578,23,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
18.0,0.1356347611804125,0.4911738824952131,36,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
19.0,0.15933890598999917,0.4463210058892427,33,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
20.0,0.1347013378742639,0.3894981066067239,24,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
21.0,0.1345062056768452,0.5564789052986865,38,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
22.0,0.15443120226178367,0.8668373927034875,30,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
23.0,0.16522337311127944,0.6125090034695192,36,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
24.0,0.1200067052450775,0.694082126548009,24,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
25.0,0.12574861064046378,0.5707183547028681,32,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
26.0,0.16559492451529026,0.6454510098596946,27,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
27.0,0.15084198936247042,0.8718212588620518,39,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
28.0,0.11780475401361623,0.42854840593135846,41,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
29.0,0.11929011032722601,0.4638912464426037,35,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
30.0,0.18119214952983878,0.5717203058928146,30,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
31.0,0.13214018813651235,0.4737051621312499,29,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
32.0,0.15797757333985024,0.46929880746509806,33,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
33.0,0.13097311443209786,0.6807622103620569,43,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
34.0,0.15018575511513238,0.5673509129618366,30,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
35.0,0.17023900596971842,0.675000879542934,34,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
36.0,0.10308108801924105,0.4028248105723742,26,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
37.0,0.10673314508836791,0.4481076826498581,22,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
