Dose,PIER,BestPIER,Count,Model,Group,Method
0.0,,,0,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
1.0,0.4540444246852238,0.7173234145508556,7,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2.0,0.3281272563336328,0.7050817239072431,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3.0,0.26187732729263374,0.5184274091464997,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
4.0,0.41823484775534236,0.5655527811864074,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
5.0,0.5008278714508277,0.6771148510085299,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
6.0,0.522686223566259,0.7530420832942419,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
7.0,0.39043195235736644,0.5701575583614158,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
8.0,0.2887207028149951,0.5442188344241277,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
9.0,0.36420520111560534,0.5488307921611999,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
10.0,0.13602624362687335,0.2701586306949437,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
11.0,0.39594985543876854,0.5510766397374764,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
12.0,0.4605027188272916,0.6446569005319831,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
13.0,0.35815099649167365,0.5356291265524917,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
14.0,0.22839386605371825,0.36514566154493444,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
15.0,0.3551095387870537,0.5571120367844054,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
16.0,0.3999235136123999,0.6949069006680321,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
17.0,0.3861091541141368,0.5440220589706057,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
18.0,0.35233191190697205,0.571842258102672,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
19.0,0.28196702507648136,0.4089984800560869,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
20.0,0.3967301450114151,0.542873845392324,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
21.0,0.4961291193804993,0.7462214742576463,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
22.0,0.31257149100422954,0.5364028063470496,5,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
23.0,0.5063140509034222,0.6505359119792956,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
24.0,0.3441107977946065,0.46611698229562526,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
25.0,0.36031135916470614,0.592588501615132,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
26.0,0.36145626962309085,0.6075891009410515,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
27.0,0.4521714622263915,0.5335049506914231,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
28.0,0.28733833791911,0.536487519967616,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
29.0,0.3881359732326417,0.7210355945593435,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
30.0,0.22152497805480836,0.3190972990787755,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
31.0,0.25532279337699054,0.4356711624683902,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
32.0,0.4159768024007927,0.5619215184699075,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
33.0,0.3735493186210286,0.680833816300336,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
34.0,0.539752942503352,0.6530661736058092,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
35.0,0.3755633773176804,0.5236269179601543,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
36.0,0.503853896784692,0.6367890316292084,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
37.0,0.3727733369857472,0.6720707064221104,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
38.0,0.34295067067831786,0.43061744534724344,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
39.0,0.4257188303177084,0.5121169277315243,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
0.0,,,0,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
1.0,1.0601071145921459e-08,1.506740299195286e-08,6,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
