Seed,Step,TextIndex,Dose,Residual,PolicyReward,BestSoFar,Model,Group,Method
4,1,0,8.0,0.17556727543870418,0.0,0.17556727543870418,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,2,1,29.0,0.21452216061169282,0.0755588729055654,0.21452216061169282,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,3,2,20.0,0.03743462243538577,0.01005779824047474,0.21452216061169282,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,4,3,2.0,0.07416820073641425,0.02403092788247254,0.21452216061169282,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,5,4,18.0,0.14138372508652633,0.031069400998051444,0.21452216061169282,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,6,5,1.0,0.1399850215737139,0.0,0.21452216061169282,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,7,6,19.0,8.571126736706125e-05,0.0,0.21452216061169282,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,8,7,31.0,0.1214413622861471,0.07495108396175287,0.21452216061169282,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,9,8,20.0,0.0958402473561886,0.03626451940859557,0.21452216061169282,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,10,9,23.0,0.352260687575418,0.28350910147585545,0.352260687575418,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,11,10,19.0,0.11530524337538539,0.0,0.352260687575418,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,12,11,37.0,0.1149649944875274,0.0017122371450520868,0.352260687575418,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,13,12,14.0,0.1360697497902107,0.0,0.352260687575418,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,14,13,13.0,0.04057626351624134,0.00399064849426016,0.352260687575418,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,15,14,37.0,0.2161166988921236,0.08207825945535846,0.352260687575418,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,16,15,4.0,0.085145454826949,0.0,0.352260687575418,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,17,16,19.0,0.06575433565558164,0.0,0.352260687575418,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,18,17,15.0,0.05780138924921718,0.0,0.352260687575418,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,19,18,37.0,0.02121347454202918,0.0,0.352260687575418,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,20,19,30.0,0.0038983768451240023,0.0,0.352260687575418,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,21,20,29.0,0.10093232525634599,0.0022469464574290665,0.352260687575418,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,22,21,16.0,0.09585921401214137,0.0,0.352260687575418,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,23,22,37.0,0.23856730392736603,0.08379851269823824,0.352260687575418,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,24,23,29.0,0.5561916510260371,0.46223538162106736,0.5561916510260371,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,25,24,2.0,0.17532058794345862,0.03135304284436849,0.5561916510260371,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,26,25,28.0,0.10566858025950898,0.009601893639784226,0.5561916510260371,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,27,26,32.0,0.10364347698297816,0.0,0.5561916510260371,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,28,27,31.0,0.0757607901140126,0.01780741400204852,0.5561916510260371,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,29,28,5.0,0.004430473198084428,0.0,0.5561916510260371,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,30,29,5.0,0.10854824716379895,0.0,0.5561916510260371,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,31,30,7.0,0.07155611825061714,0.0,0.5561916510260371,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,32,31,8.0,0.10741945981862433,0.0043545803814651896,0.5561916510260371,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,33,32,31.0,0.35103193897154106,0.15068166663021854,0.5561916510260371,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,34,33,16.0,0.0323673227054418,0.0012904752794832136,0.5561916510260371,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,35,34,19.0,0.09568888817378052,0.022458959907291298,0.5561916510260371,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,36,35,7.0,0.6098170104485325,0.5243253527890158,0.6098170104485325,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,37,36,20.0,0.033633385997176544,0.004300499002001575,0.6098170104485325,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,38,37,39.0,0.41023294914928515,0.0,0.6098170104485325,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,39,38,7.0,0.08060063194805789,0.0,0.6098170104485325,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,40,39,11.0,0.45136546587472426,0.2649446749228107,0.6098170104485325,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,41,40,17.0,0.07729420944118216,0.0,0.6098170104485325,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,42,41,3.0,0.005137713130515531,0.0,0.6098170104485325,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,43,42,39.0,0.19120742888619996,0.14060195440428475,0.6098170104485325,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,44,43,12.0,0.029335618811210464,0.0,0.6098170104485325,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,45,44,37.0,0.11898022153699256,0.011254464407782383,0.6098170104485325,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,46,45,30.0,0.013755191433094656,0.008416987455735173,0.6098170104485325,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,47,46,1.0,0.5978063101748438,0.4946322614855386,0.6098170104485325,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,48,47,31.0,0.05082536553915742,0.0,0.6098170104485325,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,49,48,5.0,0.0720859197773179,0.005374147454341366,0.6098170104485325,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,50,49,28.0,0.05801332085521349,0.0,0.6098170104485325,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,51,0,27.0,0.19606745741976372,0.0,0.6098170104485325,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,52,1,25.0,0.23548951708690924,0.09652622938078181,0.6098170104485325,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,53,2,3.0,0.021167701339843942,0.0,0.6098170104485325,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,54,3,15.0,0.030082384341067345,0.0,0.6098170104485325,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,55,4,28.0,0.16741914894970872,0.05710482486123383,0.6098170104485325,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,56,5,16.0,0.6536122890181251,0.42118349923362186,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,57,6,9.0,0.04335540443233679,0.0,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,58,7,23.0,0.040755677594389805,0.0,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,59,8,22.0,0.05515277442349403,0.0,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,60,9,39.0,0.06320355857424606,0.0,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,61,10,15.0,0.5560094553126051,0.0,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,62,11,27.0,0.12520627990935806,0.011953522566882757,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,63,12,35.0,0.1330588316128174,0.0,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,64,13,26.0,0.047912274129697785,0.011326659107716602,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,65,14,7.0,0.06971793283836053,0.0,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,66,15,2.0,0.10096612837894314,0.014479719086483406,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,67,16,7.0,0.03835140664194672,0.0,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,68,17,11.0,0.051356745359034894,0.0,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,69,18,2.0,0.009213494788919252,0.0,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,70,19,30.0,0.0038983768451240023,0.0,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,71,20,9.0,0.07009504194318972,0.0,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,72,21,22.0,0.11523417495635824,0.01579219375918095,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,73,22,24.0,0.33675733172590283,0.18198854049677504,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,74,23,23.0,0.5284641480975331,0.43450787869256335,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,75,24,5.0,0.2545981181933527,0.11063057309426258,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,76,25,33.0,0.09514661957280061,0.0,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,77,26,29.0,0.20322817120601433,0.0,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,78,27,34.0,0.028302000172737415,0.0,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,79,28,3.0,0.04159577051990471,0.0,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,80,29,16.0,0.10138587715012623,0.0,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,81,30,21.0,0.10152430913415125,0.0018315731101615496,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,82,31,38.0,0.10569732149302713,0.0026324420558679895,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,83,32,0.0,0.20035027234132252,0.0,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,84,33,25.0,0.03320690799478278,0.002130060568824192,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,85,34,5.0,0.08947579415396245,0.016245865887473232,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,86,35,21.0,0.4861312506715803,0.4006395930120636,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
4,87,36,19.0,0.031967164339142526,0.0026342773439675567,0.6536122890181251,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
