Seed,Step,TextIndex,Dose,Residual,PolicyReward,BestSoFar,Model,Group,Method
3,1,0,29.0,0.7130188568951712,0.3946543587392206,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3,2,1,7.0,0.09252788597772688,0.0,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3,3,2,30.0,0.016095022101983426,0.00046909655556101257,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3,4,3,30.0,0.4343177797613007,0.0,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3,5,4,12.0,0.020890504253671623,0.009138542967712934,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3,6,5,11.0,0.01505095097529412,0.0009457909538035329,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3,7,6,39.0,0.0970004609039461,0.0,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3,8,7,39.0,0.07122343225861169,0.0036775019880185555,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3,9,8,21.0,0.023279109825467888,0.0,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3,10,9,30.0,0.25467729788357674,0.11013303545905428,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3,11,10,7.0,0.028982192642680288,0.0,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3,12,11,28.0,0.11092000812752423,0.0,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3,13,12,34.0,0.11110589444111407,0.02939703779242553,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3,14,13,15.0,0.038620161554012336,0.01509070102677092,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3,15,14,22.0,0.08790724565014406,0.0,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3,16,15,36.0,0.04901438344270781,0.04013440134156658,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3,17,16,26.0,0.40971630050285246,0.1307454369344374,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3,18,17,9.0,0.1612805966553687,0.008493871174172551,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3,19,18,19.0,0.0003242756847232839,0.0,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3,20,19,5.0,0.11677738249772247,0.0,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
3,21,20,12.0,0.021387972754003216,0.0030265674916472897,0.7130188568951712,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
