Seed,Step,TextIndex,Dose,Residual,PolicyReward,BestSoFar,Model,Group,Method
2,1,0,19.0,0.2419438452649334,0.13832543923712523,0.2419438452649334,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,2,1,39.0,0.11012364629792537,0.00602506685824114,0.2419438452649334,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,3,2,37.0,0.08205675188190065,0.007408038052366228,0.2419438452649334,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,4,3,25.0,0.10245942026742236,0.0,0.2419438452649334,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,5,4,36.0,0.05684188769157092,0.0,0.2419438452649334,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,6,5,15.0,0.0704817995051751,0.004012264324520315,0.2419438452649334,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,7,6,21.0,0.0915038248236732,0.0,0.2419438452649334,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,8,7,18.0,0.40960217088005185,0.1792399873627341,0.40960217088005185,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,9,8,22.0,0.027702773364463404,0.0,0.40960217088005185,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,10,9,29.0,0.1061067933841859,0.024392227140352177,0.40960217088005185,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,11,10,14.0,0.06133016401740375,0.0,0.40960217088005185,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,12,11,0.0,0.09739761463997909,0.0,0.40960217088005185,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,13,12,5.0,0.06712714116099987,0.0,0.40960217088005185,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,14,13,23.0,0.06944295689146657,0.0,0.40960217088005185,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,15,14,33.0,0.0676307027324814,0.0005787205016854757,0.40960217088005185,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,16,15,38.0,0.15203933120956842,0.0,0.40960217088005185,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,17,16,7.0,0.49120990684006627,0.4715137371066887,0.49120990684006627,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,18,17,32.0,0.23018701810449166,0.15633154491384618,0.49120990684006627,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,19,18,18.0,0.06840841448745716,0.009720863896397772,0.49120990684006627,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,20,19,29.0,0.05594115054719585,0.0,0.49120990684006627,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,21,20,15.0,0.056924453073107534,0.0,0.49120990684006627,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,22,21,28.0,0.04578964831374767,0.0,0.49120990684006627,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,23,22,20.0,0.09747628343198234,0.0,0.49120990684006627,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,24,23,26.0,0.3740547940655602,0.1584893388135593,0.49120990684006627,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,25,24,16.0,0.08517760015408365,0.0,0.49120990684006627,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,26,25,6.0,0.669086465961412,0.10197397711413436,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,27,26,38.0,0.07716367115154643,0.007709957378301949,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,28,27,24.0,0.4669230875685013,0.356429846335055,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,29,28,6.0,0.1508412882603677,0.09235904000657795,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,30,29,21.0,0.06745103760959652,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,31,30,21.0,0.15957852516848886,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,32,31,36.0,0.04630050617610591,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,33,32,19.0,0.29875614146896823,0.21238323555713043,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,34,33,4.0,0.2373714136450733,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,35,34,34.0,0.06467946462130883,0.004062358380409296,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,36,35,12.0,0.08641764140838525,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,37,36,15.0,0.10049776567166845,0.006648911291529197,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,38,37,39.0,0.13217853483641878,0.015921140356084384,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,39,38,21.0,0.1022614544270346,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,40,39,1.0,0.6423171320212899,0.3501388238535078,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,41,40,28.0,0.059007983177431805,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,42,41,23.0,0.07989390880073155,0.025380973829295606,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,43,42,36.0,0.24291730638426046,0.21644673427537794,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,44,43,17.0,0.07262317810653221,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,45,44,18.0,0.08023317556849541,0.04539725436224651,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,46,45,28.0,0.18818803216530866,0.09120451538193497,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,47,46,27.0,0.09194591078096748,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,48,47,38.0,0.001358461039236536,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,49,48,10.0,0.10063995854726504,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,50,49,26.0,0.20490547656506042,0.08597704034339218,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,51,0,33.0,0.2627266922808391,0.15910828625303094,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,52,1,2.0,0.013425739980579887,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,53,2,38.0,0.08276234025651585,0.008113626426981435,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,54,3,32.0,0.10259740205047319,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,55,4,21.0,0.051266081607180033,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,56,5,12.0,0.07785141354378923,0.011381878363134451,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,57,6,19.0,0.4463210058892427,0.29886097376290555,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,58,7,18.0,0.40960217088005185,0.1792399873627341,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,59,8,8.0,0.051235409595349723,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,60,9,11.0,0.10754501979299784,0.02583045354916412,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,61,10,23.0,0.12583341464330147,0.06300621660121312,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,62,11,27.0,0.057555700459103076,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,63,12,16.0,0.07608143868945154,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,64,13,4.0,0.08302442158741105,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,65,14,12.0,0.06317592427375578,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,66,15,34.0,0.42471371267438035,0.17064864395114804,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,67,16,23.0,0.3538223051001074,0.33412613536672986,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,68,17,19.0,0.252210028879638,0.17835455568899253,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,69,18,33.0,0.04094979490316425,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,70,19,31.0,0.07114178836318213,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,71,20,17.0,0.07585961029428587,0.0035835703565222365,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,72,21,25.0,0.06267993716865346,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,73,22,9.0,0.07537316943191019,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,74,23,0.0,0.21556545525200088,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,75,24,8.0,0.05325916331194577,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,76,25,10.0,0.006635979853885421,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,77,26,8.0,0.006831482217621365,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,78,27,37.0,0.20004266029382176,0.0895494190603754,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,79,28,35.0,0.15846437976364003,0.09998213150985029,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,80,29,35.0,0.030080759894400108,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,81,30,14.0,0.2298216095361344,0.06752299520508284,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,82,31,15.0,0.26774205043206734,0.2018778748929982,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,83,32,6.0,0.4228066347015122,0.33643372878967437,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,84,33,33.0,0.12810711243835626,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,85,34,34.0,0.06467946462130883,0.004062358380409296,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,86,35,31.0,0.0811274271982139,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,87,36,29.0,0.09403892218064507,0.0001900678005058165,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,88,37,34.0,0.07709341110167406,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
2,89,38,33.0,0.10145354664215912,0.0,0.669086465961412,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
