Dose,PIER,BestPIER,Count,Model,Group,Method
0.0,,,0,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
1.0,0.30782069209750396,0.6079991408063412,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2.0,0.3844637683758016,0.5959167388960431,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3.0,0.1917774183445989,0.5125736036885713,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
4.0,0.45852893828639085,0.6075090121387476,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
5.0,0.5948719060100973,0.6919593867437459,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
6.0,0.5407925416598132,0.658086741194645,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
7.0,0.33003909928045677,0.545128361312399,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
8.0,0.2088402105458782,0.3879197588239669,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
9.0,0.4510384879648038,0.5572084263734403,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
10.0,0.11161472746079508,0.31357834944749086,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
11.0,0.48078050052830873,0.537243297865218,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
12.0,0.49937202175853995,0.5433363620126745,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
13.0,0.3335425707680438,0.38329051147920246,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
14.0,0.18056268088548913,0.42810247933329837,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
15.0,0.5102896626773219,0.543037374453275,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
16.0,0.42565103852675706,0.4911893549083402,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
17.0,0.4629218006827955,0.5427514635742341,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
18.0,0.4554419734348041,0.5701402351188213,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
19.0,0.07978886391331914,0.11202817319690961,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
20.0,0.5504961940112895,0.6203419039503557,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
21.0,0.5868859704260682,0.6495472326383922,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
22.0,0.28558885768047176,0.47202657278705923,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
23.0,0.4004793326658591,0.5023709392667493,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
24.0,0.0419183581118458,0.06639633969107583,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
25.0,0.2527904039253636,0.4335983738935234,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
26.0,0.6455940515117694,0.6553131739289946,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
27.0,0.32989185833866586,0.5022975753933459,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
