Dose,PIER,BestPIER,Count,Model,Group,Method
0.0,,,0,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
1.0,0.48604692423713053,0.8863254245219674,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2.0,0.5232648473489132,0.6650631123613667,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
3.0,0.26710903920040224,0.513252426865595,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
4.0,0.5707186905133366,0.7813062220380448,5,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
5.0,0.8154399186603537,0.9460940143776082,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
6.0,0.7652610668815052,0.9354045388058886,5,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
7.0,0.58563621492994,0.6632013527722613,5,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
8.0,0.3943110430642789,0.8131091367715707,5,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
9.0,0.615343554069631,0.804631026970775,5,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
10.0,0.41869097909266434,0.811126975410123,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
11.0,0.5712025312054454,0.6283985906486653,5,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
12.0,0.6804690150468108,0.9359442682331583,5,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
13.0,0.5931411704654564,0.8718566229578285,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
14.0,0.282269543051832,0.6062836638916652,5,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
15.0,0.75813831785878,0.9122146502134102,5,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
16.0,0.7005070382006685,0.915192485645228,4,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
17.0,0.7149371347175324,0.9276573424360305,5,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
18.0,0.5688722915987201,0.92098077579344,5,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
19.0,0.5568763534775054,0.8985959492802248,5,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
20.0,0.7432520576565643,0.8741489496984012,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
21.0,0.790367036108751,0.9360340559090068,6,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
22.0,0.5005592329827403,0.6586492195713525,5,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
