Seed,Step,TextIndex,Dose,Residual,PolicyReward,SupportMeanPIER,BestSoFar,Model,Group,Method
2,1,25,1.0,0.09985721822930976,0.13844025404713478,0.37720005316276384,0.09985721822930976,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,2,25,2.0,0.406233006485233,0.0009610074954016626,0.10070898998979354,0.406233006485233,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,3,25,3.0,0.004008379467139056,0.014981756483157327,0.10714896090990336,0.406233006485233,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,4,25,4.0,0.27518681143932555,0.02010508283554565,0.17186350519229537,0.406233006485233,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,5,25,5.0,0.7029478814492521,0.06886802445450817,0.1173302304872706,0.7029478814492521,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,6,25,6.0,0.6690864659614119,0.05807458784296601,0.1719548394785116,0.7029478814492521,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,7,25,7.0,0.5573216722539119,0.07164866284379359,0.26366523273725556,0.7029478814492521,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,8,25,8.0,0.15548928921451943,0.044775034095399534,0.22141152015143942,0.7029478814492521,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,9,25,9.0,0.3462829474608299,0.022989266014780553,0.22915162581939258,0.7029478814492521,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,10,25,10.0,0.006635979853885421,0.053161713302379135,0.2516196470273464,0.7029478814492521,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,11,25,11.0,0.5454541578224227,0.019263321154699108,0.16485472244073054,0.7029478814492521,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,12,25,12.0,0.5212427008889438,0.010031947376259018,0.12073078727332924,0.7029478814492521,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,13,25,13.0,0.32948184793283974,0.04759942439182265,0.26156880885540484,0.7029478814492521,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,14,25,14.0,0.04121545122670289,0.06289867569361055,0.23323389395277228,0.7029478814492521,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,15,25,15.0,0.5466291916674171,0.027828210448841196,0.2174017183177292,0.7029478814492521,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,16,25,16.0,0.49949622402953026,0.002571164829829722,0.12347464380541635,0.7029478814492521,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,17,25,17.0,0.41385333344456554,0.017374932244312656,0.17873908058212654,0.7029478814492521,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,18,25,18.0,0.34929917086587714,0.016909510915688507,0.17039858335023797,0.7029478814492521,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,19,25,19.0,0.016741158460648387,0.06564440368328532,0.2658998306578507,0.7029478814492521,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,20,25,20.0,0.6313965281758873,0.039906414765553226,0.1549440807570786,0.7029478814492521,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,21,25,21.0,0.6593932446038848,0.08929504616031247,0.23985246988814665,0.7029478814492521,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,22,25,22.0,0.29767331270366915,0.013458368423265827,0.12444271110734836,0.7029478814492521,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
2,23,25,23.0,0.3133063260973966,0.0,0.14095398705701825,0.7029478814492521,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,JointPairUCB
